id_riego,id_parcela,id_ciclo,fecha_riego,cultivo,etapa_fenologica,eto_mm,kc,etc_mm,lamina_neta_mm,lamina_bruta_mm,eficiencia_riego,volumen_m3ha,volumen_total_m3,sobre_riego_pct,deficit_hidrico_mm,metodo_riego,costo_agua_mxn,costo_energia_mxn,energia_kwh,origen_decision,cumplimiento_fao56,alerta
6014f626-bcbf-4dd6-8cc2-f1be999043eb,PAR-069,CIC-2025-OI,2025-11-21,Chile,Desarrollo,3.53,0.69,2.436,32.1,35.67,0.9,356.7,2318.5,32.0,0.0,Goteo,3895.08,1645.65,715.5,Experiencia del operador,False,
59bb482b-d6ba-4b55-a57e-e38d523985e1,PAR-069,CIC-2025-OI,2025-11-23,Chile,Desarrollo,4.06,0.696,2.826,31.66,35.18,0.9,351.8,2286.7,32.0,0.0,Goteo,3841.66,1623.11,705.7,Manual,False,
904be176-7316-41e9-bdfb-799d0398b269,PAR-069,CIC-2025-OI,2025-12-02,Chile,Desarrollo,3.26,0.871,2.839,40.99,45.54,0.9,455.4,2960.1,32.0,0.0,Goteo,4972.97,2101.05,913.5,Tradicion,False,
fdb64904-53ae-435e-bbec-0ccbadc86f59,PAR-069,CIC-2025-OI,2025-12-07,Chile,Desarrollo,3.15,0.866,2.728,43.34,48.16,0.9,481.6,3130.4,32.0,0.0,Goteo,5259.07,2221.8,966.0,Manual,True,
81ff36f3-e1a9-401c-be3c-16e13477182b,PAR-069,CIC-2025-OI,2025-12-14,Chile,Desarrollo,3.17,0.976,3.094,43.91,48.79,0.9,487.9,3171.3,32.0,0.0,Goteo,5327.78,2251.01,978.7,Tradicion,False,Eficiencia baja
e2e20616-ae1e-4bc0-a8af-e54da1b59c91,PAR-069,CIC-2025-OI,2025-12-19,Chile,Desarrollo,3.15,1.05,3.308,55.22,61.36,0.9,613.6,3988.4,32.0,0.0,Goteo,6700.51,2830.84,1230.8,Manual,False,Deficit acumulado
ddb2b8be-426e-4516-904a-7cbec73bcb82,PAR-069,CIC-2025-OI,2025-12-27,Chile,Media,3.06,1.02,3.121,50.55,56.17,0.9,561.7,3651.1,32.0,0.0,Goteo,6133.85,2591.41,1126.7,Experiencia del operador,False,
3ac8f58f-1262-46ef-8e60-09b7f49cfe3f,PAR-069,CIC-2025-OI,2026-01-15,Chile,Media,3.17,1.07,3.392,49.24,54.71,0.9,547.1,3556.2,8.0,15.21,Goteo,5974.42,2524.02,1097.4,Manual,False,
7679ff62-d810-48d9-8b1c-1b279e446434,PAR-069,CIC-2025-OI,2026-02-19,Chile,Final,4.32,0.908,3.923,41.33,45.92,0.9,459.2,2984.8,8.0,95.98,Goteo,5014.46,2118.53,921.1,Manual,True,Deficit acumulado
b75cfc71-d053-4ca9-b368-0dbf621fe69f,PAR-070,CIC-2025-OI,2025-11-25,Chile,Desarrollo,3.96,0.771,3.053,29.15,44.85,0.65,448.5,10539.8,8.0,80.76,Gravedad,17706.86,7480.98,3252.6,Manual,False,Sobre-riego detectado
e44054c8-d9c7-4051-af43-9d12ae909df8,PAR-070,CIC-2025-OI,2025-11-29,Chile,Desarrollo,3.58,0.823,2.946,34.33,52.82,0.65,528.2,12412.7,32.0,0.0,Gravedad,20853.34,8810.38,3830.6,Manual,False,
1e53d6b7-c341-477a-8926-fd22e2939049,PAR-070,CIC-2025-OI,2025-12-08,Chile,Desarrollo,3.53,0.919,3.244,38.69,59.52,0.65,595.2,13987.2,32.0,0.0,Gravedad,23498.5,9927.72,4316.4,Tradicion,False,Eficiencia baja
9d859b8f-6bbe-415d-b2bc-abe8613d1695,PAR-070,CIC-2025-OI,2025-12-22,Chile,Media,3.28,1.01,3.313,40.15,61.77,0.65,617.7,14516.0,8.0,6.23,Gravedad,24386.88,10303.08,4479.6,Manual,False,Sobre-riego detectado
ef0d60ce-82ac-43ea-bf16-5dcb8278c429,PAR-070,CIC-2025-OI,2026-01-12,Chile,Media,3.41,1.04,3.546,40.53,62.35,0.65,623.5,14652.2,8.0,33.94,Gravedad,24615.7,10399.91,4521.7,Experiencia del operador,False,
e35236bd-8f22-4cbf-a180-bf323935ae28,PAR-070,CIC-2025-OI,2026-01-21,Chile,Media,3.69,1.01,3.727,37.77,58.1,0.65,581.0,13653.5,12.6,0.0,Gravedad,22937.88,9691.05,4213.5,Manual,False,Deficit acumulado
44df9dad-f780-4748-b5ab-e3ddeb2e3231,PAR-070,CIC-2025-OI,2026-02-07,Chile,Final,4.62,1.0,4.62,37.39,57.53,0.65,575.3,13519.5,8.0,41.15,Gravedad,22712.76,9595.83,4172.1,Experiencia del operador,True,
d1cfaa4e-0535-466a-9595-e4e50c55d39c,PAR-070,CIC-2025-OI,2026-02-08,Chile,Final,4.61,1.004,4.628,37.54,57.76,0.65,577.6,13573.6,32.0,0.0,Gravedad,22803.65,9634.24,4188.8,Experiencia del operador,False,
3bf3d690-9145-47a0-b1c9-f81aed5b63c1,PAR-070,CIC-2025-OI,2026-02-16,Chile,Final,4.37,0.956,4.178,35.0,53.84,0.65,538.4,12652.4,8.0,0.0,Gravedad,21256.03,8980.35,3904.5,Manual,False,Deficit acumulado
96502aa5-d890-4bda-a6c6-d19acc49f082,PAR-070,CIC-2025-OI,2026-02-17,Chile,Final,4.19,0.9,3.771,33.65,51.77,0.65,517.7,12166.0,32.0,0.0,Gravedad,20438.88,8635.12,3754.4,Tradicion,False,
2395058d-7042-4830-bceb-2eba7f855e99,PAR-070,CIC-2025-OI,2026-02-19,Chile,Final,4.44,0.918,4.076,36.86,56.7,0.65,567.0,13324.5,32.0,0.0,Gravedad,22385.16,9457.37,4111.9,Tradicion,False,
c027cb1f-6246-42ae-8e62-63d0027288a2,PAR-071,CIC-2025-OI,2025-11-13,Chile,Inicial,3.97,0.6,2.382,30.11,37.64,0.8,376.4,3839.3,8.0,27.06,Aspersion,6450.02,2725.04,1184.8,Manual,False,Eficiencia baja
96648c9b-4140-4ad1-8eb3-df4b634d1cb7,PAR-071,CIC-2025-OI,2025-11-20,Chile,Desarrollo,3.77,0.647,2.439,31.83,39.79,0.8,397.9,4058.6,32.0,0.0,Aspersion,6818.45,2880.75,1252.5,Manual,False,Deficit acumulado
ec97b092-0fdc-4945-9840-d950c8f595a7,PAR-071,CIC-2025-OI,2025-12-04,Chile,Desarrollo,3.29,0.847,2.787,42.94,53.67,0.8,536.7,5474.3,10.0,0.0,Aspersion,9196.82,3885.62,1689.4,Experiencia del operador,False,Sobre-riego detectado
13fd3b77-cd8a-4efe-a4a5-f0d428dee348,PAR-071,CIC-2025-OI,2025-12-08,Chile,Desarrollo,3.38,0.899,3.039,42.42,53.02,0.8,530.2,5408.0,32.0,0.0,Aspersion,9085.44,3838.47,1668.9,Experiencia del operador,False,
5e7d2c0c-5509-47d0-9eb6-1a6e6bea744e,PAR-071,CIC-2025-OI,2025-12-20,Chile,Media,3.49,1.06,3.699,47.93,59.91,0.8,599.1,6110.8,8.0,0.0,Aspersion,10266.14,4337.34,1885.8,Tradicion,False,Sobre-riego detectado
3d4c80f4-79c9-49f7-8012-503e64618e66,PAR-071,CIC-2025-OI,2025-12-23,Chile,Media,2.92,1.06,3.095,48.98,61.22,0.8,612.2,6244.4,32.0,0.0,Aspersion,10490.59,4432.1,1927.0,Manual,False,Deficit acumulado
36cd7d99-d214-428c-a7b2-ec6cc5e28bac,PAR-071,CIC-2025-OI,2025-12-27,Chile,Media,3.46,1.02,3.529,53.72,67.15,0.8,671.5,6849.3,32.0,0.0,Aspersion,11506.82,4861.51,2113.7,Experiencia del operador,False,Eficiencia baja
81bad425-07ab-4bd2-8db8-e0dfe9a99302,PAR-071,CIC-2025-OI,2026-01-28,Chile,Media,3.68,1.05,3.864,51.13,63.91,0.8,639.1,6518.8,8.0,72.52,Aspersion,10951.58,4626.91,2011.7,Tradicion,False,Eficiencia baja
d3bbff66-9be7-4254-9212-37d3eae6deb6,PAR-071,CIC-2025-OI,2026-02-07,Chile,Final,4.59,1.03,4.728,53.22,66.53,0.8,665.3,6786.1,12.6,0.0,Aspersion,11400.65,4816.66,2094.2,Manual,False,
e210b04f-2715-4da9-9f7d-184d15b80121,PAR-071,CIC-2025-OI,2026-02-11,Chile,Final,4.42,0.936,4.137,50.69,63.36,0.8,633.6,6462.7,32.0,0.0,Aspersion,10857.34,4587.12,1994.4,Experiencia del operador,False,Eficiencia baja
f491aceb-0fbf-4a86-8093-9fba82992039,PAR-072,CIC-2025-OI,2025-10-25,Algodon,Inicial,5.16,0.38,1.961,15.07,23.19,0.65,231.9,6261.3,32.0,0.0,Gravedad,10518.98,4444.06,1932.2,Manual,False,Deficit acumulado
5b220d1d-759a-4440-aaed-e65b035f80c6,PAR-072,CIC-2025-OI,2025-12-04,Algodon,Desarrollo,3.25,0.595,1.934,21.05,32.38,0.65,323.8,8742.6,8.0,56.31,Gravedad,14687.57,6205.4,2698.0,Manual,False,Sobre-riego detectado
09459ec6-1b4a-4f6a-b83c-18ddcfc53040,PAR-072,CIC-2025-OI,2025-12-08,Algodon,Desarrollo,3.37,0.683,2.302,26.6,40.92,0.65,409.2,11048.4,32.0,0.0,Gravedad,18561.31,7841.85,3409.5,Experiencia del operador,False,Deficit acumulado
0715cebd-0d6a-4b85-b22b-652a1987f95d,PAR-072,CIC-2025-OI,2025-12-09,Algodon,Desarrollo,3.45,0.73,2.518,24.0,36.92,0.65,369.2,9968.4,32.0,0.0,Gravedad,16746.91,7075.26,3076.2,Manual,False,Deficit acumulado
6636acbb-396d-440d-93ac-eda9f1b4c8da,PAR-072,CIC-2025-OI,2026-01-06,Algodon,Desarrollo,3.27,1.156,3.78,45.44,69.9,0.65,699.0,18873.0,8.0,60.4,Gravedad,31706.64,13395.66,5824.2,Manual,False,Eficiencia baja
bebbc59c-5956-4b7e-90fa-396a19a037bf,PAR-072,CIC-2025-OI,2026-01-18,Algodon,Media,3.2,1.21,3.872,38.48,59.2,0.65,592.0,15984.0,8.0,7.98,Gravedad,26853.12,11345.21,4932.7,Tradicion,False,Deficit acumulado
cdf897cb-6983-4d1c-8670-6953b48f4868,PAR-072,CIC-2025-OI,2026-02-04,Algodon,Media,4.63,1.21,5.602,42.8,65.85,0.65,658.5,17779.5,8.0,52.43,Gravedad,29869.56,12619.64,5486.8,Manual,False,
85e32bb1-b4d6-4d87-9a58-2acf07edef73,PAR-072,CIC-2025-OI,2026-02-20,Algodon,Media,4.5,1.17,5.265,38.04,58.53,0.65,585.3,15803.1,8.0,46.2,Gravedad,26549.21,11216.64,4876.8,Tradicion,False,Deficit acumulado
65e40385-e574-4bc9-8ad8-7937f03c38c5,PAR-072,CIC-2025-OI,2026-03-10,Algodon,Final,5.82,1.143,6.652,42.89,65.99,0.65,659.9,17817.3,8.0,76.85,Gravedad,29933.06,12646.32,5498.4,Manual,True,Sobre-riego detectado
9172a408-4c79-4900-af94-538f464a3b91,PAR-072,CIC-2025-OI,2026-04-10,Algodon,Final,7.63,0.829,6.325,29.02,44.65,0.65,446.5,12055.5,8.0,167.06,Gravedad,20253.24,8556.69,3720.3,Tradicion,False,
d5b8dfaf-9da0-425f-a502-83c3a6b84af2,PAR-072,CIC-2025-OI,2026-04-17,Algodon,Final,7.2,0.721,5.191,25.25,38.85,0.65,388.5,10489.5,8.0,11.09,Gravedad,17622.36,7445.33,3237.1,Manual,False,
4dc4a438-ccb3-4b8e-b7d8-de265a7f2d0c,PAR-073,CIC-2025-OI,2025-10-31,Uva,Inicial,4.72,0.31,1.463,14.18,17.29,0.82,172.9,7313.7,8.0,1.91,Microaspersion,12287.02,5191.1,2257.0,Manual,False,
fadf6f2d-537b-43b5-a42a-f2593b45ae7a,PAR-073,CIC-2025-OI,2025-11-04,Uva,Inicial,3.79,0.29,1.099,12.1,14.76,0.82,147.6,6243.5,32.0,0.0,Microaspersion,10489.08,4431.41,1926.7,Manual,False,
073e74bd-eb24-4f17-a67c-63d3af0d1897,PAR-073,CIC-2025-OI,2025-11-09,Uva,Inicial,3.76,0.27,1.015,12.82,15.64,0.82,156.4,6615.7,32.0,0.0,Microaspersion,11114.38,4695.68,2041.6,Manual,False,
3e69d9d1-7484-4328-84c9-570834510761,PAR-073,CIC-2025-OI,2026-01-07,Uva,Media,3.18,0.82,2.608,33.14,40.41,0.82,404.1,17093.4,8.0,120.73,Microaspersion,28716.91,12132.5,5275.0,Tradicion,False,Deficit acumulado
9020d607-ae4c-483f-b01f-bce652f0bec6,PAR-073,CIC-2025-OI,2026-01-26,Uva,Media,3.77,0.83,3.129,37.59,45.84,0.82,458.4,19390.3,8.0,21.86,Microaspersion,32575.7,13762.74,5983.8,Manual,False,
a94baa84-e371-4d38-bbfb-f254c8491c06,PAR-073,CIC-2025-OI,2026-02-03,Uva,Media,4.26,0.88,3.749,40.25,49.08,0.82,490.8,20760.8,32.0,0.0,Microaspersion,34878.14,14735.64,6406.8,Experiencia del operador,False,
0879ac7e-8f54-40e6-b656-ce3d915bc06b,PAR-073,CIC-2025-OI,2026-02-04,Uva,Media,4.36,0.87,3.793,40.95,49.94,0.82,499.4,21124.6,32.0,0.0,Microaspersion,35489.33,14993.93,6519.1,Manual,True,Eficiencia baja
93676aba-265c-4fe5-aa89-da00b35f51c5,PAR-073,CIC-2025-OI,2026-02-14,Uva,Media,4.75,0.82,3.895,34.23,41.74,0.82,417.4,17656.0,8.0,4.72,Microaspersion,29662.08,12531.78,5448.6,Manual,True,Deficit acumulado
658fe430-7b90-4ade-a289-ae4993888495,PAR-073,CIC-2025-OI,2026-02-25,Uva,Media,4.56,0.82,3.739,33.5,40.85,0.82,408.5,17279.5,8.0,7.63,Microaspersion,29029.56,12264.75,5332.5,Manual,False,
f820372f-9f13-4f7a-933d-c81628a2984a,PAR-073,CIC-2025-OI,2026-03-04,Uva,Media,6.01,0.84,5.048,40.66,49.58,0.82,495.8,20972.3,15.0,0.0,Microaspersion,35233.46,14885.83,6472.1,Tradicion,False,
24c29169-c517-428b-b55d-9dc509db3803,PAR-073,CIC-2025-OI,2026-03-10,Uva,Media,6.28,0.84,5.275,41.4,50.49,0.82,504.9,21357.3,30.8,0.0,Microaspersion,35880.26,15159.07,6590.9,Manual,False,
cc9ae597-c580-4376-9740-227c4b66f125,PAR-073,CIC-2025-OI,2026-03-29,Uva,Media,5.87,0.88,5.166,37.9,46.22,0.82,462.2,19551.1,8.0,60.25,Microaspersion,32845.85,13877.05,6033.5,Experiencia del operador,False,
d1dfcf6c-6be0-4df1-8726-6b8296de7e3c,PAR-073,CIC-2025-OI,2026-04-04,Uva,Media,7.49,0.87,6.516,38.63,47.11,0.82,471.1,19927.5,8.0,0.47,Microaspersion,33478.2,14144.08,6149.6,Experiencia del operador,True,Sobre-riego detectado
edb59fd7-0f21-40b4-a922-3c7fff7097fe,PAR-073,CIC-2025-OI,2026-04-08,Uva,Media,7.39,0.83,6.134,35.01,42.7,0.82,427.0,18062.1,32.0,0.0,Microaspersion,30344.33,12820.2,5574.0,Manual,True,
6ba35a80-d816-4d8c-87a2-ce6bd53ccc9d,PAR-074,CIC-2025-OI,2025-10-26,Frijol,Inicial,4.82,0.42,2.024,15.62,24.03,0.65,240.3,10068.6,28.6,0.0,Gravedad,16915.25,7146.56,3107.2,Manual,False,
1302005d-0cab-4e56-9301-71bc853ad1b7,PAR-074,CIC-2025-OI,2025-11-09,Frijol,Inicial,4.05,0.39,1.579,12.6,19.39,0.65,193.9,8124.4,8.0,9.51,Gravedad,13648.99,5766.56,2507.2,Experiencia del operador,True,
4f009a05-4ba0-40f9-8468-113992ff1735,PAR-074,CIC-2025-OI,2025-11-19,Frijol,Desarrollo,3.64,0.61,2.22,20.14,30.99,0.65,309.9,12984.8,8.0,2.06,Gravedad,21814.46,9216.33,4007.1,Manual,False,Sobre-riego detectado
de0fa1f0-7d64-4e3e-a5b0-b56441d43fc4,PAR-074,CIC-2025-OI,2025-11-23,Frijol,Desarrollo,4.08,0.76,3.101,24.04,36.98,0.65,369.8,15494.6,32.0,0.0,Gravedad,26030.93,10997.68,4781.6,Manual,True,Deficit acumulado
035efc20-5753-4b6c-a72e-9c27f8d3dccc,PAR-074,CIC-2025-OI,2025-12-09,Frijol,Desarrollo,3.02,1.19,3.594,43.84,67.45,0.65,674.5,28261.5,8.0,13.66,Gravedad,47479.32,20059.45,8721.5,Experiencia del operador,False,
1921a807-5eac-4124-8d44-c23219030a11,PAR-074,CIC-2025-OI,2025-12-22,Frijol,Media,3.47,1.15,3.99,35.57,54.73,0.65,547.3,22931.9,8.0,16.3,Gravedad,38525.59,16276.64,7076.8,Manual,True,Sobre-riego detectado
c7c53f9d-d7b2-4ed0-9b0a-2f99863cd71b,PAR-074,CIC-2025-OI,2025-12-27,Frijol,Media,3.16,1.13,3.571,38.88,59.82,0.65,598.2,25064.6,32.0,0.0,Gravedad,42108.53,17790.27,7734.9,Manual,False,Deficit acumulado
00ed3460-00e1-4b0a-8cb2-80ade0b28fd5,PAR-074,CIC-2025-OI,2025-12-31,Frijol,Media,3.27,1.19,3.891,39.29,60.45,0.65,604.5,25328.5,32.0,0.0,Gravedad,42551.88,17977.72,7816.4,Manual,False,Sobre-riego detectado
ee6eea8e-f158-438f-82f6-64e2e0e4822c,PAR-074,CIC-2025-OI,2026-01-05,Frijol,Media,3.65,1.18,4.307,40.61,62.47,0.65,624.7,26174.9,32.0,0.0,Gravedad,43973.83,18578.48,8077.6,Manual,False,
9b1e5a91-d7a6-4c5f-ba21-f87ecae86130,PAR-074,CIC-2025-OI,2026-01-14,Frijol,Final,3.58,0.91,3.258,31.31,48.17,0.65,481.7,20183.2,8.0,0.0,Gravedad,33907.78,14325.55,6228.5,Manual,False,
76dd85f8-35b2-4acd-bfa4-fc6c51c2d42b,PAR-074,CIC-2025-OI,2026-01-16,Frijol,Final,3.57,0.8,2.856,27.81,42.78,0.65,427.8,17924.8,32.0,0.0,Gravedad,30113.66,12722.68,5531.6,Manual,False,
ed6616cb-2241-4a12-b73d-b500c2f4525c,PAR-074,CIC-2025-OI,2026-01-28,Frijol,Final,3.51,0.37,1.299,14.27,21.96,0.65,219.6,9201.2,8.0,1.32,Gravedad,15458.02,6530.85,2839.5,Manual,False,
f8afb64a-f92d-4b8d-9532-8b9a2da99c21,PAR-074,CIC-2025-OI,2026-02-02,Frijol,Final,4.32,0.35,1.512,11.56,17.78,0.65,177.8,7449.8,32.0,0.0,Gravedad,12515.66,5287.7,2299.0,Tradicion,False,
daec4846-99ca-4f69-af82-b4b3fbb7a12e,PAR-074,CIC-2025-OI,2026-02-06,Frijol,Final,4.46,0.35,1.561,13.5,20.77,0.65,207.7,8702.6,32.0,0.0,Gravedad,14620.37,6176.88,2685.6,Manual,False,Eficiencia baja
c89bdae4-e81e-487d-80f7-29fdc2c0908b,PAR-075,CIC-2025-OI,2025-11-10,Maiz,Desarrollo,3.99,0.346,1.381,13.91,21.4,0.65,214.0,3488.2,8.0,15.09,Gravedad,5860.18,2475.95,1076.5,Manual,False,Deficit acumulado
c98c1345-06f2-417e-a943-d94057cbb6e2,PAR-075,CIC-2025-OI,2025-11-18,Maiz,Desarrollo,3.68,0.551,2.028,20.73,31.9,0.65,319.0,5199.7,27.9,0.0,Gravedad,8735.5,3690.58,1604.6,Experiencia del operador,False,
806b1fd5-d909-4075-a531-2e319504f847,PAR-075,CIC-2025-OI,2025-12-05,Maiz,Desarrollo,3.4,0.949,3.227,33.53,51.59,0.65,515.9,8409.2,8.0,21.33,Gravedad,14127.46,5968.73,2595.1,Manual,False,Eficiencia baja
63bed772-1477-4f70-b3c2-a6ffd5247ac9,PAR-075,CIC-2025-OI,2025-12-09,Maiz,Desarrollo,3.11,1.071,3.331,38.28,58.89,0.65,588.9,9599.1,32.0,0.0,Gravedad,16126.49,6813.29,2962.3,Manual,False,Eficiencia baja
48314c84-3d9d-45e4-a91b-dcd80e74d1b8,PAR-075,CIC-2025-OI,2025-12-10,Maiz,Desarrollo,3.16,1.087,3.435,40.07,61.64,0.65,616.4,10047.3,32.0,0.0,Gravedad,16879.46,7131.38,3100.6,Experiencia del operador,False,Sobre-riego detectado
0d0641a6-f3ce-4966-aae1-cd243dce35fc,PAR-075,CIC-2025-OI,2025-12-13,Maiz,Desarrollo,3.38,1.174,3.968,43.28,66.58,0.65,665.8,10852.5,32.0,0.0,Gravedad,18232.2,7702.93,3349.1,Experiencia del operador,False,Deficit acumulado
d630262f-b87f-42be-99fc-47ba37f5b69f,PAR-075,CIC-2025-OI,2026-01-10,Maiz,Media,3.83,1.17,4.481,46.64,71.75,0.65,717.5,11695.2,8.0,78.83,Gravedad,19647.94,8300.93,3609.1,Manual,False,Deficit acumulado
4293e946-e0b3-4665-8c44-a21bb39ad583,PAR-075,CIC-2025-OI,2026-01-20,Maiz,Media,3.3,1.18,3.894,46.6,71.69,0.65,716.9,11685.5,19.7,0.0,Gravedad,19631.64,8294.03,3606.1,Manual,False,Sobre-riego detectado
9bc87a5a-c8c5-45d0-8604-663e0151e6c5,PAR-075,CIC-2025-OI,2026-02-12,Maiz,Final,4.38,0.81,3.548,32.6,50.15,0.65,501.5,8174.5,8.0,49.0,Gravedad,13733.16,5802.21,2522.7,Manual,False,
97330f31-2ead-4f42-a742-481684e14b65,PAR-075,CIC-2025-OI,2026-02-15,Maiz,Final,4.29,0.75,3.218,26.23,40.36,0.65,403.6,6578.7,32.0,0.0,Gravedad,11052.22,4669.46,2030.2,Tradicion,False,Eficiencia baja
ba9307af-4075-4aa4-9cdd-9ba2eadf40c0,PAR-075,CIC-2025-OI,2026-02-22,Maiz,Final,4.22,0.57,2.405,20.15,31.0,0.65,310.0,5053.0,19.7,0.0,Gravedad,8489.04,3586.62,1559.4,Manual,False,
8acbed8e-21b5-4487-ad86-e28a614b2fb2,PAR-075,CIC-2025-OI,2026-02-28,Maiz,Final,4.57,0.57,2.605,23.8,36.61,0.65,366.1,5967.4,32.0,0.0,Gravedad,10025.23,4235.45,1841.5,Manual,False,
991affcb-870b-4290-b8c1-5c7e108cffab,PAR-076,CIC-2025-OI,2025-11-01,Chile,Inicial,3.85,0.63,2.425,23.49,36.14,0.65,361.4,12829.7,8.0,5.61,Gravedad,21553.9,9106.16,3959.2,Manual,False,Eficiencia baja
3132ef89-0b71-42d2-b5f3-20e6f97eac8b,PAR-076,CIC-2025-OI,2025-11-06,Chile,Inicial,3.93,0.57,2.24,18.25,28.07,0.65,280.7,9964.9,32.0,0.0,Gravedad,16741.03,7072.96,3075.2,Manual,False,
b7f71bae-1ece-4856-8c2a-64c9c8db12b0,PAR-076,CIC-2025-OI,2025-11-25,Chile,Desarrollo,3.95,0.711,2.808,24.02,36.96,0.65,369.6,13120.8,8.0,29.33,Gravedad,22042.94,9312.93,4049.1,Manual,False,
bcb887e0-11ac-4a1f-90a9-2598db7c5efe,PAR-076,CIC-2025-OI,2025-11-29,Chile,Desarrollo,3.97,0.813,3.228,26.59,40.91,0.65,409.1,14523.1,32.0,0.0,Gravedad,24398.81,10308.14,4481.8,Manual,False,
41d56f45-874e-4a79-934c-8533a1f6d141,PAR-076,CIC-2025-OI,2025-12-07,Chile,Desarrollo,3.1,0.886,2.747,28.98,44.58,0.65,445.8,15825.9,31.8,0.0,Gravedad,26587.51,11232.97,4883.9,Manual,False,
8b385991-1c0a-4fd2-bcc1-bbb06f7961ba,PAR-076,CIC-2025-OI,2025-12-11,Chile,Desarrollo,3.5,0.967,3.385,30.96,47.63,0.65,476.3,16908.7,32.0,0.0,Gravedad,28406.62,12001.4,5218.0,Experiencia del operador,False,
642c28f1-d3b0-45ea-83d2-b009c548b33b,PAR-076,CIC-2025-OI,2025-12-12,Chile,Desarrollo,3.41,0.95,3.24,36.09,55.53,0.65,555.3,19713.1,32.0,0.0,Gravedad,33118.01,13992.05,6083.5,Manual,False,
6dacc0a2-e847-41ad-9d4c-ec904f3f6b00,PAR-076,CIC-2025-OI,2025-12-20,Chile,Media,3.11,1.02,3.172,36.6,56.31,0.65,563.1,19990.0,32.0,0.0,Gravedad,33583.2,14188.47,6168.9,Manual,False,Eficiencia baja
930fba1d-e87d-4f1d-b940-5cb120a7ca24,PAR-076,CIC-2025-OI,2025-12-26,Chile,Media,3.4,1.02,3.468,35.89,55.21,0.65,552.1,19599.5,32.0,0.0,Gravedad,32927.16,13911.32,6048.4,Tradicion,False,Sobre-riego detectado
320ba510-cc32-4e48-b1be-76a47e929b8f,PAR-076,CIC-2025-OI,2026-01-01,Chile,Media,3.66,1.03,3.77,36.96,56.86,0.65,568.6,20185.3,32.0,0.0,Gravedad,33911.3,14327.16,6229.2,Tradicion,False,
386227dd-6cce-4c06-9982-66392ff1aaf0,PAR-076,CIC-2025-OI,2026-01-08,Chile,Media,3.26,1.03,3.358,36.24,55.75,0.65,557.5,19791.2,32.0,0.0,Gravedad,33249.22,14047.48,6107.6,Manual,False,
dc1ec9bc-01e9-4ac9-96c0-1e4e3a712cad,PAR-076,CIC-2025-OI,2026-01-10,Chile,Media,3.58,1.02,3.652,40.19,61.83,0.65,618.3,21949.6,32.0,0.0,Gravedad,36875.33,15579.28,6773.6,Manual,False,
ee8439be-183d-4915-870a-718b41b48dce,PAR-076,CIC-2025-OI,2026-01-14,Chile,Media,3.72,1.03,3.832,35.87,55.19,0.65,551.9,19592.5,32.0,0.0,Gravedad,32915.4,13906.26,6046.2,Manual,False,Sobre-riego detectado
7e58abca-34f5-41da-8d22-529576bc4203,PAR-077,CIC-2025-OI,2025-10-26,Maiz,Inicial,4.76,0.29,1.38,11.61,17.86,0.65,178.6,3161.2,32.0,0.0,Gravedad,5310.82,2243.65,975.5,Manual,False,Sobre-riego detectado
392c8e0d-1c41-4f5d-97a8-c823e579cbf1,PAR-077,CIC-2025-OI,2025-10-27,Maiz,Inicial,4.67,0.28,1.308,10.69,16.44,0.65,164.4,2909.9,32.0,0.0,Gravedad,4888.63,2065.4,898.0,Manual,False,
eda37f5f-a687-4d24-8afd-8650a7e72b85,PAR-077,CIC-2025-OI,2025-10-29,Maiz,Inicial,4.89,0.28,1.369,9.43,14.51,0.65,145.1,2568.3,32.0,0.0,Gravedad,4314.74,1822.98,792.6,Manual,False,
91afe361-3661-4812-99c4-e584dc40affe,PAR-077,CIC-2025-OI,2025-10-30,Maiz,Inicial,4.8,0.31,1.488,11.02,16.95,0.65,169.5,3000.2,32.0,0.0,Gravedad,5040.34,2129.57,925.9,Experiencia del operador,False,Deficit acumulado
e17f4602-4711-4292-af19-d6af001bbd3b,PAR-077,CIC-2025-OI,2025-12-21,Maiz,Media,3.51,1.19,4.177,41.41,63.71,0.65,637.1,11276.7,8.0,175.79,Gravedad,18944.86,8004.0,3480.0,Manual,True,
a2eca6b0-ecbc-443d-8e10-a521c9ea0672,PAR-077,CIC-2025-OI,2026-01-08,Maiz,Media,3.24,1.2,3.888,49.84,76.68,0.65,766.8,13572.4,8.0,20.14,Gravedad,22801.63,9633.32,4188.4,Manual,False,
3763b5db-03e9-40d8-94f5-414ef56135a1,PAR-077,CIC-2025-OI,2026-01-15,Maiz,Media,3.75,1.21,4.537,42.11,64.78,0.65,647.8,11466.1,32.0,0.0,Gravedad,19263.05,8138.32,3538.4,Manual,False,
04790833-ff33-4753-b8b7-8b6144e2d33c,PAR-077,CIC-2025-OI,2026-01-19,Maiz,Media,3.29,1.22,4.014,48.85,75.15,0.65,751.5,13301.5,32.0,0.0,Gravedad,22346.52,9441.04,4104.8,Tradicion,False,Sobre-riego detectado
92ccaa4b-c9d6-414c-8dd4-8cfd324fae33,PAR-077,CIC-2025-OI,2026-02-01,Maiz,Final,4.83,1.03,4.975,38.55,59.3,0.65,593.0,10496.1,8.0,26.12,Gravedad,17633.45,7449.93,3239.1,Tradicion,False,Sobre-riego detectado
