id_costo,id_parcela,ciclo_agricola,cultivo,volumen_agua_total_m3,costo_agua_mxn,costo_fertilizantes_mxn,costo_agroquimicos_mxn,costo_semilla_mxn,costo_maquinaria_mxn,costo_mano_obra_mxn,ingreso_estimado_mxn,margen_contribucion_mxn
e197969f-0ae1-496a-90f9-5e61c20981d9,6ea8c4b4-70a6-4398-a89f-1a7e3ffab48d,OI-2024,Chile,77812.1,130724.33,86292.04,90301.89,55118.56,70846.34,71366.97,5899534.58,5394884.46
11bd1f8a-4185-497b-bd8b-799008a2c970,6ea8c4b4-70a6-4398-a89f-1a7e3ffab48d,PV-2024,Uva,90810.22,152561.18,175867.42,94343.65,75385.55,116816.9,95493.91,6186809.4,5476340.81
fb4b1a85-37b6-4076-a4be-aa30f5452f2c,6ea8c4b4-70a6-4398-a89f-1a7e3ffab48d,OI-2025,Uva,82635.11,138826.99,168558.12,105210.57,48587.39,200280.91,112201.29,8331484.38,7557819.12
ef8bdeb9-d181-43b5-9b2e-e5cf9a3b3196,6ea8c4b4-70a6-4398-a89f-1a7e3ffab48d,PV-2025,Maíz,87958.2,147769.77,69341.36,126598.32,97351.83,66410.93,116622.58,864339.09,240244.3
3420460c-3115-4c14-9940-f1d2d87ef25c,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,OI-2021,Maíz,168646.1,283325.44,122021.83,179720.81,73647.0,210793.27,158644.09,1079876.9,51724.47
b7492359-95c3-4c05-96aa-b057fbb0e8cc,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,PV-2021,Algodón,122256.06,205390.18,63559.23,90447.66,100614.0,118891.21,176319.84,3547356.56,2792134.43
c3093ed6-ed6c-47e8-9cbc-1c24818d206a,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,OI-2022,Chile,96965.83,162902.6,92685.25,173452.38,90844.59,274594.55,192179.01,9936274.37,8949615.99
5baffcbc-5722-4036-8fed-299343ff8372,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,PV-2022,Frijol,203843.45,342457.0,177792.94,160751.53,64249.44,222059.07,149906.75,573769.34,-543447.39
e2fe74df-247d-4802-9d44-cb86a5e43a7b,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,OI-2023,Chile,113475.84,190639.4,173899.67,79084.3,77016.67,124593.77,131737.33,9890274.03,9113302.89
dba98104-f0c9-47b2-ad58-ca16eb2e18bf,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,PV-2023,Chile,233344.47,392018.71,232303.62,170494.62,73659.13,264315.39,165989.42,9381445.73,8082664.84
b856914b-773e-47fc-b123-418b58b7cb2f,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,OI-2024,Algodón,165237.25,277598.59,77233.7,91635.16,86137.19,197045.17,202568.46,2719829.5,1787611.22
95c7ba1d-cab2-434b-8ee5-8079648808ee,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,PV-2024,Uva,124610.32,209345.34,155967.0,106603.77,58520.39,176095.7,114754.67,10506955.63,9685668.76
09183eb5-22db-4488-9bdf-ff5bf22200b8,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,OI-2025,Chile,111104.96,186656.33,122536.33,121606.31,41906.38,270050.8,81978.61,9673611.68,8848876.91
7189f2dc-b9a3-4320-be78-183c960e1e1b,93c7ab6b-4c76-4ed2-bc00-1f31b67320aa,PV-2025,Maíz,208988.21,351100.2,103013.34,118072.79,61986.7,285836.75,144764.08,1179019.67,114245.81
2dd59a33-deef-45f0-9337-4d4ed1215fb9,e55c8757-06dc-4610-80c3-c0a60c632ba5,OI-2021,Uva,89039.57,149586.48,104908.23,53107.5,51368.21,122411.14,112723.44,4109359.21,3515254.21
36a91bbd-eb0e-4fd3-9bde-652417ad4770,e55c8757-06dc-4610-80c3-c0a60c632ba5,PV-2021,Chile,79119.2,132920.26,99647.13,65179.6,39015.73,96188.48,93381.01,3804158.56,3277826.37
090a71bf-8c92-4326-9ac9-1e26c6e62f7b,e55c8757-06dc-4610-80c3-c0a60c632ba5,OI-2022,Frijol,60207.84,101149.17,63486.04,48105.35,30316.3,91752.32,73010.31,378094.84,-29724.65
f6297831-c5bd-40dc-8784-88f0cfeb3b23,e55c8757-06dc-4610-80c3-c0a60c632ba5,PV-2022,Chile,92496.76,155394.56,99488.02,42109.44,27318.6,90028.45,57035.73,4944047.03,4472672.24
192991d7-c82f-44c4-a3d4-6abea3ba15eb,e55c8757-06dc-4610-80c3-c0a60c632ba5,OI-2023,Frijol,96017.94,161310.13,105828.78,68915.42,26357.91,94419.22,85307.66,382914.37,-159224.75
7cebbce2-2b07-4c91-add5-f6ad9bd91b3c,e55c8757-06dc-4610-80c3-c0a60c632ba5,PV-2023,Algodón,54810.44,92081.53,62730.29,66296.81,35846.59,87082.33,90854.78,1267636.1,832743.78
893251de-0af7-4e60-b8ff-c5033a12c466,e55c8757-06dc-4610-80c3-c0a60c632ba5,OI-2024,Frijol,78488.61,131860.86,41441.18,73004.88,19695.32,115581.81,64654.17,311547.04,-134691.18
474fe257-c6ce-43d8-bbf4-a2945b8c12f5,e55c8757-06dc-4610-80c3-c0a60c632ba5,PV-2024,Uva,78284.99,131518.79,48960.67,42600.61,43124.59,46338.52,31194.28,4364131.7,4020394.24
36b80a15-4002-4e0a-aa8d-592b1ad9e982,e55c8757-06dc-4610-80c3-c0a60c632ba5,OI-2025,Maíz,58739.15,98681.77,44782.51,57024.0,41512.32,78049.89,64152.43,619780.08,235577.15
21431af5-1f4c-4ee7-8598-663e20300fe7,e55c8757-06dc-4610-80c3-c0a60c632ba5,PV-2025,Maíz,69234.58,116314.09,84066.64,55118.56,29879.11,116836.23,51674.83,530935.13,77045.66
5f879a1e-4fec-455c-afbb-22d69cab0daf,601a7627-c3a9-428a-ab19-f900a43c1738,OI-2021,Algodón,117418.24,197262.65,192846.81,104549.41,95159.52,108159.03,104755.29,2865540.93,2062808.23
06e841b2-e835-47f1-83b6-89df29433767,601a7627-c3a9-428a-ab19-f900a43c1738,PV-2021,Algodón,149101.8,250491.03,169567.75,81166.16,73789.99,175867.79,107633.16,1391942.77,533426.89
c5da9aba-51db-41af-b657-546417209d92,601a7627-c3a9-428a-ab19-f900a43c1738,OI-2022,Frijol,170580.58,286575.38,132009.75,116593.79,59935.67,120025.84,127395.35,441759.54,-400776.25
921ac2df-e2fb-410f-b8d5-4a30d884fdc9,601a7627-c3a9-428a-ab19-f900a43c1738,PV-2022,Chile,93284.65,156718.22,85105.63,108595.47,48435.01,164270.72,135721.36,5488531.68,4789685.28
1eebf287-0730-4a9e-88b5-79f1181bb3b6,601a7627-c3a9-428a-ab19-f900a43c1738,OI-2023,Frijol,71776.94,120585.25,66322.07,78150.56,59833.72,135246.24,94438.55,435963.17,-118613.24
96cc8509-8b8a-4fa5-8688-faf3b7afb7e0,601a7627-c3a9-428a-ab19-f900a43c1738,PV-2023,Frijol,114812.11,192884.34,111069.5,73481.45,46515.19,85551.18,47398.55,522948.81,-33951.4
d61639ea-e393-4850-8c17-32c8540791f4,601a7627-c3a9-428a-ab19-f900a43c1738,OI-2024,Chile,89081.86,149657.52,121557.64,68890.39,35152.72,93433.5,176772.84,7990205.35,7344740.74
162b75d1-a37f-466f-897d-dcabdd8da16a,601a7627-c3a9-428a-ab19-f900a43c1738,PV-2024,Chile,88452.01,148599.38,107266.73,67700.17,66773.4,164037.65,79973.72,5345330.75,4710979.71
f2407721-5d8b-49a6-baf3-688d8d57d7c5,601a7627-c3a9-428a-ab19-f900a43c1738,OI-2025,Uva,118047.03,198319.01,140188.17,61520.28,75744.69,164600.83,163363.69,7605716.52,6801979.85
3465baa6-ca82-4b3b-b2fc-82ab0878fe06,601a7627-c3a9-428a-ab19-f900a43c1738,PV-2025,Chile,72816.7,122332.05,86840.66,111739.21,52079.83,111687.05,68251.05,4966562.6,4413632.75
669d223d-78e6-46f6-a6cc-3e0d07695fe8,f44e1571-ca5f-4e38-819e-1234d09c5801,OI-2021,Chile,199790.53,335648.09,78474.33,46395.93,82367.32,98837.64,146476.81,7856078.68,7067878.56
0f9c20dd-5b7e-4490-99b0-b6c0f3f52a19,f44e1571-ca5f-4e38-819e-1234d09c5801,PV-2021,Algodón,105188.72,176717.05,81639.24,41558.11,84536.56,161988.09,167430.47,3854043.81,3140174.28
7bb789a7-e77f-416b-889f-649750222432,f44e1571-ca5f-4e38-819e-1234d09c5801,OI-2022,Uva,213845.95,359261.19,131905.86,95698.59,66570.27,210320.08,223458.1,13168097.72,12080883.64
1ebba39c-4994-44f5-9e8e-b328481ac81d,f44e1571-ca5f-4e38-819e-1234d09c5801,PV-2022,Uva,101165.91,169958.72,142119.4,128666.84,77049.13,215645.39,127406.88,10130843.23,9269996.87
80125628-d6b8-4b59-b2ff-63539a3ca7f4,f44e1571-ca5f-4e38-819e-1234d09c5801,OI-2023,Frijol,116470.79,195670.92,206576.86,94458.53,50682.41,143152.37,112646.31,591316.37,-211871.03
9e45d504-7a55-4fe0-9ef5-715909dae044,f44e1571-ca5f-4e38-819e-1234d09c5801,PV-2023,Chile,159685.37,268271.42,132988.44,135354.95,44920.92,94147.78,157923.41,7075696.67,6242089.76
000605ba-5922-486e-af6b-9d4b2e22960d,f44e1571-ca5f-4e38-819e-1234d09c5801,OI-2024,Algodón,99100.74,166489.24,115581.49,106486.96,92488.22,150524.72,151513.86,4922688.05,4139603.56
29f524c1-0a48-4a91-b299-09b9bd6f6b31,f44e1571-ca5f-4e38-819e-1234d09c5801,PV-2024,Maíz,60180.4,101103.08,188266.28,103350.42,81974.09,145757.21,178930.27,1152747.07,353365.72
de48e018-8e58-4e83-b6b1-59f39c7c7883,f44e1571-ca5f-4e38-819e-1234d09c5801,OI-2025,Chile,63273.92,106300.18,197626.13,139896.74,83492.43,293582.22,193558.77,8297977.99,7283521.53
0d5a41a6-1ebe-4f45-9cd3-d41ae7ea697e,f44e1571-ca5f-4e38-819e-1234d09c5801,PV-2025,Chile,173105.91,290817.93,59301.98,150061.69,110764.08,210007.24,75024.16,10000370.25,9104393.15
63929cda-f16a-4c5d-ad1c-22f8880dce9b,4ba5ee01-6959-47d0-b928-d293ad844384,OI-2021,Maíz,83973.58,141075.61,55963.04,60631.26,42252.21,99948.03,98476.97,593330.66,94983.54
0a16d84f-8803-4a55-861e-41949be7c429,4ba5ee01-6959-47d0-b928-d293ad844384,PV-2021,Frijol,82616.91,138796.4,118677.1,54555.16,37039.14,135219.53,81581.42,323378.53,-242490.22
e835e36e-5ff8-4518-ac8c-b7395e35d433,4ba5ee01-6959-47d0-b928-d293ad844384,OI-2022,Maíz,88492.62,148667.6,130091.04,26000.34,45793.36,105437.7,109489.26,677884.68,112405.37
e48dafca-c313-4ed2-a30d-c8664774ddad,4ba5ee01-6959-47d0-b928-d293ad844384,PV-2022,Uva,35545.56,59716.55,125539.85,56316.75,38686.61,50333.68,65022.02,6666360.33,6270744.86
4fab00ce-fe17-4213-98a5-f0f6512477b5,4ba5ee01-6959-47d0-b928-d293ad844384,OI-2023,Maíz,78508.65,131894.54,137983.15,56369.89,77571.27,83168.23,91947.42,692389.22,113454.72
f46a5919-c7e5-46ce-ab7d-dd3c9a6dbbbb,4ba5ee01-6959-47d0-b928-d293ad844384,PV-2023,Chile,59187.7,99435.33,66807.41,56035.64,60299.83,93384.43,50637.13,2994990.35,2568390.58
8356fb4b-4e32-46bc-beaf-bb4e09367a69,4ba5ee01-6959-47d0-b928-d293ad844384,OI-2024,Chile,59738.22,100360.22,61160.74,33664.4,53966.53,85093.85,118931.28,4749166.34,4295989.33
5eaf7b83-53e3-4f4c-927d-f7c81ec65d9b,4ba5ee01-6959-47d0-b928-d293ad844384,PV-2024,Algodón,63461.36,106615.08,81339.25,61796.23,17959.62,60973.93,76904.25,2146685.63,1741097.28
66b3972c-880b-486a-a591-bbb17025708d,4ba5ee01-6959-47d0-b928-d293ad844384,OI-2025,Algodón,84112.03,141308.21,91030.89,55654.57,37637.25,101154.9,61281.09,1733962.42,1245895.5
3f85cd03-2885-46d1-8fd3-3ae198fdffea,4ba5ee01-6959-47d0-b928-d293ad844384,PV-2025,Uva,99647.91,167408.49,65395.67,22280.06,70729.79,65837.67,50418.1,6211407.7,5769337.92
dead51f7-6eff-4c20-9fd3-123c2c48565a,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,OI-2021,Maíz,149711.03,251514.54,164472.43,45006.36,93188.88,133150.09,61709.45,1016522.32,267480.57
9af43e33-ef4a-4e4e-8978-eb86b5a766d8,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,PV-2021,Maíz,145981.42,245248.79,181485.22,85625.61,68598.78,220215.98,127313.46,987908.68,59420.84
ea7ef741-eb3e-49b5-b122-eb48e78eb0d5,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,OI-2022,Algodón,121300.29,203784.49,157204.96,137851.33,59298.33,202105.72,189246.09,3491622.08,2542131.17
6716ddb8-f504-4765-bbfb-d817d2205d03,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,PV-2022,Maíz,107476.26,180560.12,73411.61,81486.13,68275.59,201145.19,53469.8,1055593.56,397245.11
6a6995e1-5205-400d-b892-c362614eb7ae,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,OI-2023,Frijol,105225.83,176779.4,117232.71,101568.3,64906.49,129142.23,141734.27,519480.01,-211883.38
027fe402-9572-42d5-9a39-c4c51216963a,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,PV-2023,Algodón,115338.6,193768.85,178044.6,122614.79,63398.79,196823.8,118989.4,3092736.6,2219096.36
c916c4eb-a53c-4b93-acea-f03c1e3b75a4,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,OI-2024,Frijol,146672.7,246410.14,175164.12,96549.6,84260.62,144763.47,132231.36,582415.71,-296963.61
f3a3e9e1-2e45-4f60-907b-200478154ccf,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,PV-2024,Algodón,125328.47,210551.83,98829.75,84982.19,51867.02,191516.63,86671.26,3364308.09,2639889.42
6261a6c8-7b8d-44cc-b1ac-b78ec646371b,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,OI-2025,Frijol,120585.83,202584.2,193846.77,88519.38,90739.3,144626.95,91753.92,727249.53,-84820.99
90abfa33-9dba-478e-b79c-7274c33d7147,fbc70d27-7f78-4f79-90d4-8d516a3f4e17,PV-2025,Chile,109315.36,183649.81,101004.17,110030.96,35603.51,174715.39,132995.64,9850063.46,9112063.99
4d22efc7-4069-447b-88eb-78e9cad86afb,eac42f47-979b-44b5-8e27-8f46f0693609,OI-2021,Maíz,31357.05,52679.85,73329.38,53472.53,29457.05,80418.33,56225.77,518571.81,172988.89
673fb3ca-9577-4250-9e91-2485e613b1a8,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2021,Frijol,72836.12,122364.68,64154.65,53127.62,42650.31,49266.28,49739.14,273855.12,-107447.57
47af6b73-5c1b-4d41-9a77-e83fd1eb2252,eac42f47-979b-44b5-8e27-8f46f0693609,OI-2022,Frijol,87636.96,147230.1,71297.18,51933.97,29218.05,68418.74,55773.12,335812.77,-88058.39
f66643d2-cd69-4dd8-b7c9-9f4f9dc34676,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2022,Uva,42219.86,70929.36,47597.65,64824.02,31263.43,70231.48,49476.33,3593910.81,3259588.54
a2727df1-32bf-42a2-aaed-f8dc3a5b7390,eac42f47-979b-44b5-8e27-8f46f0693609,OI-2023,Uva,57775.72,97063.21,98595.55,37280.99,28503.53,60452.98,31252.25,4940734.81,4587586.3
a6942f88-27f0-41f5-9375-e91d869d602e,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2023,Maíz,62362.37,104768.78,88448.9,51238.52,26913.81,107600.13,58134.85,506439.41,69334.42
b71c0558-fa3f-4295-a58c-4c4cf1a17103,eac42f47-979b-44b5-8e27-8f46f0693609,OI-2024,Maíz,39962.96,67137.77,73195.64,49975.86,43496.0,70657.04,77238.6,370437.67,-11263.25
561b8455-7df6-49da-9d4c-904bf46f589d,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2024,Maíz,50013.37,84022.47,76352.27,42742.5,49272.68,94961.76,69763.32,398435.21,-18679.79
907d54d5-1db7-482b-aae5-b2fcb37e3e64,eac42f47-979b-44b5-8e27-8f46f0693609,OI-2025,Chile,52579.13,88332.94,79912.85,63428.91,49620.67,85905.26,53358.34,4736706.54,4316147.57
e3e9458b-644c-49ee-a63f-2b1cdfcc732f,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,Frijol,59284.0,99597.13,63227.66,51494.87,51516.1,41494.19,36527.57,284389.16,-59468.35
9927500e-46b2-4364-a0c5-2270ebfcd419,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,Chile,31066.0,52190.88,115396.49,78456.15,45954.81,65212.1,77363.36,5161667.8,4727094.01
4bc53c71-473f-421d-ad33-2a933049834a,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,Maíz,49206.58,82667.05,131826.86,44830.0,55359.32,112837.57,101072.12,578931.49,50338.59
28c1ccb5-c820-4e9f-98f8-843438773de2,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,Maíz,109316.6,183651.88,79604.46,55920.87,56895.8,157772.09,46147.87,542646.73,-37346.23
b1904afb-b096-49d9-834f-1ab8a9ecd9f2,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,Frijol,78076.91,131169.22,96335.28,70773.91,18324.73,60692.41,48676.47,350501.3,-75470.73
d012ec33-a500-4a0a-ae38-96394a44d7f2,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,Chile,50127.4,84214.03,84038.38,79290.59,15512.88,80459.69,85063.75,3621629.89,3193050.57
5d4a52ac-de9c-4790-b83f-5204360b44e6,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,Chile,74721.16,125531.54,61928.11,82553.5,69913.36,71182.45,56232.2,3673761.95,3206420.79
0a7b5d96-5f64-4f05-b5da-5a684851a28b,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2024,Chile,97893.15,164460.49,95508.72,71819.81,58252.97,126259.33,101264.14,5287075.63,4669510.18
5c852907-a5e1-4a57-bceb-8dd003ff40c8,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2024,Frijol,82460.55,138533.72,37909.91,54255.58,37365.96,114188.21,79959.49,347755.21,-114457.67
d24f16a6-3865-4164-8554-bf5f0f5227e3,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2025,Frijol,59524.17,100000.6,71954.51,46596.45,30343.8,104586.15,57429.53,339394.98,-71516.07
d3701ec4-b9da-4a52-9fe1-a8f627a50b2b,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2025,Frijol,64848.14,108944.88,109879.13,41788.07,22887.5,82140.19,70462.62,299214.45,-136887.93
5381dad9-79aa-46cf-8d7e-b8872247c481,bbd3c409-4bca-4908-aa71-3547d65334f6,OI-2021,Maíz,35829.85,60194.15,97886.34,40752.17,44235.2,153398.25,102684.62,635606.81,136456.09
fbdb702c-fb19-41e4-8cb1-e9ef4a567b3b,bbd3c409-4bca-4908-aa71-3547d65334f6,PV-2021,Maíz,81160.28,136349.27,114569.07,47158.14,35566.79,60706.53,96079.75,582424.51,91994.95
9d62db8e-929b-405e-aa42-af341a33b8fd,bbd3c409-4bca-4908-aa71-3547d65334f6,OI-2022,Algodón,59009.36,99135.73,59258.61,57923.29,32808.36,74752.09,53329.0,1900327.62,1523120.53
421c93d7-8926-42b4-9064-b2f923208c0e,bbd3c409-4bca-4908-aa71-3547d65334f6,PV-2022,Algodón,59806.2,100474.42,115758.55,29125.69,27735.14,79654.18,33594.77,1983115.33,1596772.58
d4846455-7ef6-41d3-a109-379579537bb3,bbd3c409-4bca-4908-aa71-3547d65334f6,OI-2023,Algodón,85304.64,143311.8,107031.42,61866.54,23558.97,63791.97,39316.92,1231371.36,792493.74
ecbb9a0b-7544-49b6-afa5-54b322742d44,bbd3c409-4bca-4908-aa71-3547d65334f6,PV-2023,Chile,89253.2,149945.38,73176.67,52422.2,26794.42,109732.11,116741.99,4809397.43,4280584.65
38b7ed04-2376-444a-83fa-40cf924cf87f,bbd3c409-4bca-4908-aa71-3547d65334f6,OI-2024,Chile,76601.96,128691.3,98391.96,67412.02,47405.47,116325.32,86490.79,4843405.34,4298688.48
b0f843e9-42bd-439a-a137-9322a4009823,bbd3c409-4bca-4908-aa71-3547d65334f6,PV-2024,Uva,100997.83,169676.36,72087.29,69647.0,41747.65,103645.96,59025.52,6954803.9,6438974.11
b9a7b438-3ce4-4e57-9363-8ddfbb712070,bbd3c409-4bca-4908-aa71-3547d65334f6,OI-2025,Algodón,57331.94,96317.65,52445.58,70044.16,32870.04,103811.69,97434.8,2334606.83,1881682.9
123a6d3f-df2c-44b4-ae13-b140027ce1a7,bbd3c409-4bca-4908-aa71-3547d65334f6,PV-2025,Uva,66901.89,112395.18,110379.39,58146.6,22558.87,120916.84,76773.43,6498094.39,5996924.08
1f4417c8-6ce7-4d2e-9964-db2b00c76f05,a0fa145c-21a9-4214-98cc-5b6580a997b5,OI-2021,Algodón,42040.43,70627.92,58920.99,23172.43,21843.77,66856.77,67794.21,596267.44,287051.35
ec62c046-bd65-49cd-9fb0-b9656c59876f,a0fa145c-21a9-4214-98cc-5b6580a997b5,PV-2021,Frijol,21039.73,35346.74,34693.36,51747.03,21484.9,45770.14,57422.81,171742.51,-74722.45
fd339df8-2490-4191-a480-81000f61b719,a0fa145c-21a9-4214-98cc-5b6580a997b5,OI-2022,Uva,32402.87,54436.82,54796.65,24799.24,20730.84,56232.83,40840.1,2373344.29,2121507.8
375c2d81-0a13-456e-9c49-ffcf1f59aaf0,a0fa145c-21a9-4214-98cc-5b6580a997b5,PV-2022,Algodón,49526.01,83203.69,59566.09,33698.7,28583.36,61131.34,28489.7,1110671.29,815998.4
ea1bd4be-31a4-4742-bee2-5c54f95d1427,a0fa145c-21a9-4214-98cc-5b6580a997b5,OI-2023,Chile,46236.87,77677.94,51443.2,12645.78,13559.83,31933.0,73834.66,2783310.14,2522215.73
2f530cd5-2064-4bb5-beec-1cab2699c75a,a0fa145c-21a9-4214-98cc-5b6580a997b5,PV-2023,Uva,32886.06,55248.59,45839.64,30929.12,12614.07,53969.16,50043.98,2444109.36,2195464.8
9d7e674d-29f0-4f66-974e-2c3efcb8330f,a0fa145c-21a9-4214-98cc-5b6580a997b5,OI-2024,Algodón,26613.04,44709.9,41425.84,41570.86,19022.61,45639.3,36861.06,1029818.3,800588.73
6a259099-99d9-4f16-b346-f1dc4c8228a6,a0fa145c-21a9-4214-98cc-5b6580a997b5,PV-2024,Frijol,32961.72,55375.68,53947.72,37114.92,28915.56,84402.35,56997.84,236394.64,-80359.42
2695447c-911a-46f3-b1b1-7191a1d71ded,a0fa145c-21a9-4214-98cc-5b6580a997b5,OI-2025,Uva,40308.9,67718.95,63532.97,37129.9,26813.9,55021.79,55232.22,3216767.58,2911317.87
e205cb65-a314-461e-ad21-819da9215d44,a0fa145c-21a9-4214-98cc-5b6580a997b5,PV-2025,Chile,22549.99,37883.99,50861.17,34935.3,21959.63,21733.46,26797.62,2544057.0,2349885.82
2e52bd73-be4b-41c5-8dd1-d5b4326c8d08,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,OI-2021,Maíz,160775.69,270103.16,214443.05,116339.12,71249.61,165910.27,226497.15,959469.61,-105072.75
1adf458a-6a08-49dc-8d2a-6c2dfbb74bff,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,PV-2021,Frijol,107897.85,181268.38,107445.08,70395.24,67276.33,166395.11,123327.66,638742.84,-77364.97
a759b5fc-2afe-4e67-bc3d-a99da84eb8ee,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,OI-2022,Algodón,172376.49,289592.5,114698.0,115112.52,95019.29,201352.44,145769.22,4881838.35,3920294.39
d866b642-2956-4dda-a032-760275f7f266,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,PV-2022,Algodón,173351.63,291230.73,230633.08,114663.55,46282.13,188236.02,135817.88,4622682.35,3615818.95
17d10dfc-8211-465c-be01-754ed5729fd5,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,OI-2023,Frijol,83935.34,141011.37,91569.93,111409.9,56656.98,148530.6,134477.44,563479.17,-120177.06
9b1d41bf-951a-4195-86fc-e30a47a4a86d,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,PV-2023,Algodón,162669.62,273284.96,142348.38,68685.8,73234.8,87930.63,176072.88,3033564.16,2212006.71
f48e8149-b66c-4b3c-9825-b984c10a5b42,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,OI-2024,Algodón,89384.7,150166.3,180739.74,110590.1,59423.78,133220.35,80165.88,2676085.52,1961779.38
d3b30b8c-2e82-4d27-8a50-9091b6c13e29,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,PV-2024,Maíz,171829.93,288674.29,192668.58,100154.58,53318.21,199984.8,103617.2,925024.53,-13393.14
a9db2fff-a60e-4e29-8d05-414029ae3b9c,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,OI-2025,Chile,103430.93,173763.96,144332.29,118252.62,95138.79,71977.68,161091.95,7397144.59,6632587.3
85ae7450-13e1-4041-9ccc-3a6703a67672,b0f1d9ea-1a65-4a93-a91f-311399e60a1d,PV-2025,Uva,50441.1,84741.05,143674.06,98463.03,92333.97,74140.15,116944.11,9498134.79,8887838.42
a539d720-0bd0-4e0b-ae4c-eaad191a1d27,54c63a63-bac2-4ee7-a491-a5c89ec878de,OI-2021,Frijol,51873.52,87147.51,70422.57,70720.92,41129.9,104167.87,91621.59,342877.32,-122333.04
12de27b4-33c0-407e-90f2-59d8d0b80975,54c63a63-bac2-4ee7-a491-a5c89ec878de,PV-2021,Uva,61503.97,103326.67,85088.22,30736.94,26792.23,74914.23,82164.52,7195703.46,6792680.66
ab621057-7e5a-4cc0-b40d-97040e4b4edf,54c63a63-bac2-4ee7-a491-a5c89ec878de,OI-2022,Algodón,65913.09,110734.0,81640.47,83871.76,29433.16,78607.21,58489.63,2134906.79,1692130.56
ad8a5db6-d7cf-4b83-bf6d-7fef71d5b093,54c63a63-bac2-4ee7-a491-a5c89ec878de,PV-2022,Algodón,78209.76,131392.39,97941.45,40554.71,41121.86,104303.44,66941.77,2443716.08,1961460.46
74ac4b9c-f494-426d-bfa7-96ce7cf72881,54c63a63-bac2-4ee7-a491-a5c89ec878de,OI-2023,Chile,113110.82,190026.17,129568.48,70495.22,36119.79,61160.21,92095.16,4088378.35,3508913.31
facd082e-3303-4316-97b7-37d075af9d42,54c63a63-bac2-4ee7-a491-a5c89ec878de,PV-2023,Uva,63279.25,106309.14,91641.39,73641.01,35786.81,135928.0,92940.91,5113524.76,4577277.5
a61e2bec-0b67-4972-b627-b21886200858,54c63a63-bac2-4ee7-a491-a5c89ec878de,OI-2024,Uva,87222.92,146534.5,63221.72,40055.02,42108.09,108810.24,55542.34,4873785.19,4417513.28
785f7a72-4777-47f3-b0e0-a88709685f1e,54c63a63-bac2-4ee7-a491-a5c89ec878de,PV-2024,Maíz,57538.01,96663.85,89392.47,53374.21,36155.56,121621.09,45718.9,459982.26,17056.19
fdc2b3ca-cc7c-4bb2-b688-5deded52d58c,54c63a63-bac2-4ee7-a491-a5c89ec878de,OI-2025,Chile,70206.7,117947.26,47921.99,57054.19,34753.18,140689.11,100431.84,4981037.22,4482239.67
637c4bc6-f1a7-49a0-98f2-69aec3ba8dbf,54c63a63-bac2-4ee7-a491-a5c89ec878de,PV-2025,Maíz,80514.75,135264.78,96188.75,47053.87,46085.62,96996.19,42042.51,545247.89,81616.18
