vol_total_m3_ha,n_eventos,vol_media_evento,vol_cv,max_gap_dias,costo_total_mxn,sistema_riego_num,anomaly_score,clasificacion,id_parcela,ciclo_agricola,ciclo_corto,anomalia_predicha,ground_truth,tipo_anomalia_real
5800.64,19.0,305.29684,0.7154783,24.0,93991.53,3.0,-0.4645622197772625,Normal,5b42b176-533f-4532-b451-d849de55963a,PV-2024,PV-2024,0,0,
9780.54,12.0,815.045,0.5284317,47.0,524640.3,0.0,-0.4644770413065762,Normal,f1f61c27-c2a8-4515-87a8-f83ec5642de8,PV-2025,PV-2025,0,0,
7433.16,19.0,391.21893,0.5336321,24.0,237235.47,2.0,-0.4644311859190214,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,OI-2023,OI-2023,0,0,
6526.95,14.0,466.21072,1.0374006,29.0,220089.95,0.0,-0.4640626368898744,Normal,eaab97a5-81fb-4333-a9a5-d40aa75821f1,PV-2026,PV-2026,0,0,
8758.03,12.0,729.8358,0.9674365,60.0,280504.22,0.0,-0.463998308925832,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,OI-2022,OI-2022,0,0,
5600.93,21.0,266.71094,0.60024506,25.0,55911.52,1.0,-0.4633782193183502,Normal,6e1d231a-7c6d-466d-b23f-8de651b9faf6,OI-2021,OI-2021,0,0,
5583.5,14.0,398.82144,0.7308125,46.0,151702.75,2.0,-0.46332166126276764,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,OI-2023,OI-2023,0,0,
7259.12,17.0,427.00705,0.76475173,45.0,251783.64,1.0,-0.4629626085317989,Normal,5204630a-2183-4700-a82d-29970e4ce006,OI-2026,OI-2026,0,0,
7492.01,20.0,374.6005,0.5168392,37.0,263802.7,1.0,-0.46290596897151653,Normal,5204630a-2183-4700-a82d-29970e4ce006,PV-2021,PV-2021,0,0,
8359.58,15.0,557.30536,0.8672236,38.0,275244.1,1.0,-0.4627786832577694,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,OI-2026,OI-2026,0,0,
7907.34,10.0,790.734,0.31777734,59.0,272985.4,0.0,-0.4626206288028205,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,OI-2024,OI-2024,0,0,
7383.77,14.0,527.4122,0.8496166,33.0,444009.28,0.0,-0.46204575926715785,Normal,24efb028-0f2a-46ea-b50f-4a1f908475d4,OI-2025,OI-2025,0,0,
4919.89,20.0,245.9945,0.50574267,21.0,178893.05,1.0,-0.461974874534152,Normal,5204630a-2183-4700-a82d-29970e4ce006,OI-2022,OI-2022,0,0,
8537.55,8.0,1067.1937,0.7495724,71.0,153703.66,0.0,-0.46181355575327043,Normal,3592f728-76b2-471d-8c46-86b264b33dfe,PV-2026,PV-2026,0,0,
5995.47,16.0,374.7169,0.69077903,27.0,288380.62,2.0,-0.46143712222720684,Normal,90ef94c9-b6d4-4971-a5d5-adb12732ced8,PV-2022,PV-2022,0,0,
10058.86,18.0,558.82556,0.7482538,28.0,106036.23,1.0,-0.46118421363807993,Normal,e26db415-b822-4431-a95e-0515c3451f73,PV-2026,PV-2026,0,0,
5630.31,16.0,351.89438,0.99245656,32.0,144680.88,1.0,-0.461120116329157,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,PV-2024,PV-2024,0,0,
9183.58,15.0,612.23865,1.0712152,39.0,152419.31,0.0,-0.46090777158539165,Normal,b1da7fe5-e177-4f94-81e5-3dad69d2c13d,PV-2022,PV-2022,0,0,
7541.83,19.0,396.93842,0.49862626,20.0,117977.84,2.0,-0.4608861003191634,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,OI-2025,OI-2025,0,0,
8160.23,20.0,408.0115,0.8535022,39.0,186631.23,1.0,-0.46083067676375133,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2023,OI-2023,0,0,
6664.02,9.0,740.44666,0.43396005,25.0,355023.44,0.0,-0.4606070476010495,Normal,f1f61c27-c2a8-4515-87a8-f83ec5642de8,OI-2025,OI-2025,0,0,
7936.55,9.0,881.83887,1.0516747,43.0,86813.87,0.0,-0.46028901626180513,Normal,6906ce52-e8b0-4489-ac75-5548d7c2b754,PV-2024,PV-2024,0,0,
9740.32,8.0,1217.54,0.5453326,46.0,361047.94,0.0,-0.46028827538094436,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,PV-2022,PV-2022,0,0,
8497.54,11.0,772.50366,0.6684007,86.0,246702.05,0.0,-0.46018703449154497,Normal,5374f8cc-a791-41ed-8bd8-7bf2489fe200,OI-2025,OI-2025,0,0,
6713.52,21.0,319.69144,0.6388293,22.0,200953.17,2.0,-0.4601725425295035,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,PV-2022,PV-2022,0,0,
8998.87,19.0,473.62473,0.66767776,28.0,206941.55,2.0,-0.45979994944816405,Normal,ae8a9a32-53d2-4954-9f13-750bbde63be5,PV-2026,PV-2026,0,1,AGRICULTOR_INEFICIENTE
7525.68,14.0,537.5486,0.81262577,18.0,72364.77,1.0,-0.45978104130843,Normal,e26db415-b822-4431-a95e-0515c3451f73,OI-2022,OI-2022,0,0,
10178.72,17.0,598.7482,0.76115835,31.0,115214.82,1.0,-0.4594457240150573,Normal,414fd37d-37c0-4b39-993e-bb5a8b045983,OI-2026,OI-2026,0,1,AGRICULTOR_INEFICIENTE
4076.09,19.0,214.53105,0.67008144,33.0,147648.14,1.0,-0.4593867030796727,Normal,5204630a-2183-4700-a82d-29970e4ce006,OI-2024,OI-2024,0,0,
7469.77,19.0,393.14578,0.5161862,22.0,192598.77,2.0,-0.45921094584258654,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,OI-2021,OI-2021,0,0,
8898.14,9.0,988.68225,0.56859267,73.0,97777.46,0.0,-0.45902405338922,Normal,28b7273a-4fa1-48db-9372-3de80f7a3002,OI-2021,OI-2021,0,0,
5592.01,21.0,266.2862,0.78863657,31.0,184708.42,1.0,-0.4589543789091524,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,PV-2026,PV-2026,0,0,
8550.52,8.0,1068.815,0.8108966,19.0,271787.56,0.0,-0.45857406933390626,Normal,63b4f127-a33b-462d-94a1-1b5da940952d,OI-2022,OI-2022,0,0,
7661.54,19.0,403.23895,0.63418996,46.0,113030.59,2.0,-0.4585424985877826,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,PV-2022,PV-2022,0,0,
11326.26,10.0,1132.626,0.6610605,19.0,111159.47,0.0,-0.45794024755153323,Normal,1fc08bdf-c173-4241-a21e-4f4728eb1215,PV-2023,PV-2023,0,0,
5328.46,17.0,313.4388,0.5108307,31.0,53211.59,1.0,-0.45768871662417965,Normal,6e1d231a-7c6d-466d-b23f-8de651b9faf6,PV-2022,PV-2022,0,0,
7690.86,14.0,549.34717,0.65138555,20.0,138686.19,2.0,-0.4576869856503468,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,PV-2022,PV-2022,0,0,
7274.62,9.0,808.29114,0.5261685,43.0,449649.25,0.0,-0.45740223952362874,Normal,24efb028-0f2a-46ea-b50f-4a1f908475d4,PV-2024,PV-2024,0,0,
9748.16,14.0,696.2971,0.5324363,15.0,362594.97,0.0,-0.45732411475798695,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,OI-2024,OI-2024,0,0,
7652.76,21.0,364.41714,0.6656251,25.0,189517.61,2.0,-0.45726843321374444,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,PV-2023,PV-2023,0,0,
5502.15,21.0,262.00714,0.7532874,25.0,166907.55,2.0,-0.4570777951129016,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,OI-2022,OI-2022,0,0,
7869.18,14.0,562.0843,0.51459146,26.0,135352.1,2.0,-0.45668327512357854,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2023,OI-2023,0,0,
7844.53,15.0,522.9687,0.9729106,20.0,83414.98,0.0,-0.4565688968731255,Normal,f8519eec-b857-4faf-96f4-3f07477339cb,OI-2024,OI-2024,0,0,
7377.49,14.0,526.96356,0.5645821,21.0,105805.52,2.0,-0.45634753167058933,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,PV-2023,PV-2023,0,0,
11521.79,9.0,1280.1989,0.7308341,38.0,122070.94,0.0,-0.4561664592772016,Normal,39c46048-03d3-49a2-b1cf-5857f4a994ba,PV-2025,PV-2025,0,1,SOBRE_RIEGO
9259.03,11.0,841.73,0.4605883,68.0,290652.56,0.0,-0.45527407456914043,Normal,4b339871-4fca-449d-98bd-84685db111bc,OI-2024,OI-2024,0,0,
5115.63,19.0,269.24368,0.49599606,25.0,85769.86,2.0,-0.45497457566408583,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2021,OI-2021,0,1,SOBRE_RIEGO
8981.5,9.0,997.94446,0.379778,59.0,260215.2,0.0,-0.45478569500325794,Normal,5374f8cc-a791-41ed-8bd8-7bf2489fe200,OI-2023,OI-2023,0,0,
6782.9,21.0,322.99524,0.73336583,22.0,67302.39,1.0,-0.4547744272980391,Normal,e26db415-b822-4431-a95e-0515c3451f73,OI-2025,OI-2025,0,0,
5783.12,19.0,304.37473,0.86406845,22.0,90086.24,2.0,-0.45476110073495557,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,PV-2021,PV-2021,0,0,
6297.45,19.0,331.44473,0.8965819,26.0,170907.16,2.0,-0.45475394208969955,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,PV-2024,PV-2024,0,0,
6125.49,21.0,291.69,0.79856855,29.0,79415.07,1.0,-0.45474226585901806,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,OI-2026,OI-2026,0,0,
9306.75,8.0,1163.3438,0.6603591,63.0,147325.77,0.0,-0.4544289861939047,Normal,574471ae-d1bc-4521-b3c4-b421e7a0c220,OI-2024,OI-2024,0,0,
6590.77,14.0,470.7693,0.5029917,31.0,168677.25,2.0,-0.4543599683128741,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,PV-2022,PV-2022,0,0,
5232.88,18.0,290.71555,0.59015435,41.0,81537.13,2.0,-0.4543364748847033,Normal,2806f43a-b402-42bd-8b82-02cabf484236,PV-2024,PV-2024,0,0,
7406.74,15.0,493.78265,0.8172762,58.0,172285.08,1.0,-0.45430062267631866,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2026,OI-2026,0,0,
10807.46,10.0,1080.746,0.34908637,33.0,229780.17,0.0,-0.45429055465653123,Normal,80d1f05a-57f2-4f59-9063-a3b48172ddb7,PV-2025,PV-2025,0,1,AGRICULTOR_INEFICIENTE
4347.95,17.0,255.76176,0.6766512,33.0,77982.26,2.0,-0.45416542731677834,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,PV-2021,PV-2021,0,0,
4728.0,20.0,236.4,0.63142353,23.0,113015.97,2.0,-0.45416066112367226,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2026,OI-2026,0,0,
10077.67,12.0,839.80585,0.42193604,33.0,398524.88,0.0,-0.45403370002811827,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,OI-2025,OI-2025,0,0,
5278.79,19.0,277.83105,0.49804693,27.0,82033.28,2.0,-0.45400121804677146,Normal,2806f43a-b402-42bd-8b82-02cabf484236,OI-2024,OI-2024,0,0,
10007.63,10.0,1000.763,0.7615661,61.0,367380.22,0.0,-0.45343284735792105,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,OI-2021,OI-2021,0,1,SOBRE_RIEGO
4798.94,18.0,266.6078,0.5545573,41.0,133062.66,1.0,-0.4532649397831093,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,OI-2023,OI-2023,0,0,
6514.2,14.0,465.3,0.8936275,52.0,183506.2,0.0,-0.4529635803214871,Normal,84213f57-d0b1-4502-888a-1315fad8b140,PV-2022,PV-2022,0,0,
7386.78,15.0,492.452,0.47956377,27.0,151243.02,2.0,-0.4527099531196103,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,OI-2025,OI-2025,0,0,
4931.17,18.0,273.9539,0.846925,28.0,136421.12,2.0,-0.4526587075445532,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,PV-2022,PV-2022,0,0,
7814.69,17.0,459.68765,0.69783914,36.0,189568.56,2.0,-0.45257795732002437,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2023,OI-2023,0,0,
7436.71,20.0,371.8355,0.7378369,31.0,262339.44,1.0,-0.45251985395420957,Normal,5204630a-2183-4700-a82d-29970e4ce006,OI-2021,OI-2021,0,0,
4801.59,14.0,342.9707,0.5293384,30.0,86694.68,2.0,-0.45249253484535845,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2026,OI-2026,0,0,
4999.21,17.0,294.07117,0.71560085,41.0,137973.83,2.0,-0.45249066222582746,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,PV-2025,PV-2025,0,0,
4958.95,19.0,260.99738,0.4916659,36.0,135903.23,1.0,-0.4523521803373291,Normal,e2e90477-85a7-455c-b284-40068b21097f,PV-2025,PV-2025,0,0,
9652.42,11.0,877.49274,1.0455916,44.0,245119.64,0.0,-0.45230848684737796,Normal,85f2d080-8d9e-4f3c-984f-4684eeeca5f8,PV-2022,PV-2022,0,0,
7297.04,8.0,912.13,0.8084293,52.0,61909.74,0.0,-0.4522718030712497,Normal,8d37e9e0-efee-4c3a-9e27-ef1f52101aa1,OI-2026,OI-2026,0,0,
13043.57,14.0,931.6836,0.8067821,31.0,220308.84,0.0,-0.4520964518301985,Normal,4bc49af1-136c-4f88-a323-d6246ea051d9,OI-2026,OI-2026,0,1,AGRICULTOR_INEFICIENTE
9171.56,8.0,1146.445,0.8514183,26.0,117940.8,0.0,-0.4518854902114853,Normal,df18e8a3-c48f-4d3f-8e79-a11a309e1f9c,OI-2025,OI-2025,0,0,
12358.56,13.0,950.65845,0.541038,26.0,376530.62,0.0,-0.45168507852761747,Normal,72d50679-68dd-402b-bd63-b2628f1a0e85,OI-2026,OI-2026,0,1,AGRICULTOR_INEFICIENTE
4920.91,15.0,328.06067,0.6194421,32.0,52203.75,1.0,-0.4516014080669438,Normal,e26db415-b822-4431-a95e-0515c3451f73,OI-2024,OI-2024,0,0,
11089.76,9.0,1232.1956,0.8981645,41.0,173766.17,0.0,-0.45150846431544894,Normal,771180ae-c504-4a02-9b84-a7f4c89db4f4,OI-2026,OI-2026,0,0,
10353.17,8.0,1294.1462,0.5837777,32.0,179847.25,0.0,-0.4512961867444514,Normal,bb35a022-70e0-4ac1-800a-ab127035358b,PV-2022,PV-2022,0,0,
6184.15,11.0,562.19543,0.6937093,64.0,239149.73,0.0,-0.451205322719153,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,OI-2022,OI-2022,0,0,
9001.41,10.0,900.141,0.90696883,16.0,159076.39,0.0,-0.45119866400512526,Normal,3592f728-76b2-471d-8c46-86b264b33dfe,OI-2025,OI-2025,0,0,
10445.43,9.0,1160.6034,0.70537084,19.0,193603.38,0.0,-0.4511005457541539,Normal,719dd666-3ab9-43f9-b273-9404281dcdf3,OI-2021,OI-2021,0,0,
4654.28,20.0,232.714,0.7310445,25.0,155654.75,1.0,-0.4510268986643595,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,OI-2021,OI-2021,0,0,
7792.2,17.0,458.36472,0.59351975,46.0,77175.52,1.0,-0.4508975078362331,Normal,e26db415-b822-4431-a95e-0515c3451f73,PV-2023,PV-2023,0,0,
5838.71,19.0,307.30054,0.8222409,20.0,102725.77,2.0,-0.45085995130862244,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,PV-2024,PV-2024,0,0,
8804.46,16.0,550.27875,0.6475669,35.0,297217.6,1.0,-0.45074899904719673,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,PV-2022,PV-2022,0,0,
8411.81,16.0,525.7381,0.61156833,25.0,171272.6,2.0,-0.45006224525339167,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,OI-2024,OI-2024,0,0,
5216.13,18.0,289.785,0.491469,24.0,184829.55,1.0,-0.4500542352093153,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,PV-2023,PV-2023,0,0,
5466.08,21.0,260.28952,0.59349,24.0,108754.85,1.0,-0.44980700142806423,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,PV-2023,PV-2023,0,0,
11500.25,12.0,958.3542,0.6217101,55.0,374092.8,0.0,-0.44979507489516113,Normal,4b339871-4fca-449d-98bd-84685db111bc,OI-2021,OI-2021,0,0,
6993.25,15.0,466.21667,0.614078,61.0,66931.53,0.0,-0.4496265076790136,Normal,1fc08bdf-c173-4241-a21e-4f4728eb1215,PV-2022,PV-2022,0,0,
11496.37,10.0,1149.637,0.7782583,40.0,363313.12,0.0,-0.44952155212782613,Normal,63b4f127-a33b-462d-94a1-1b5da940952d,OI-2024,OI-2024,0,0,
10575.29,12.0,881.2742,0.7627645,61.0,318975.5,0.0,-0.449165882104905,Normal,eebee71b-b00b-4a44-b941-73e1c260c706,PV-2025,PV-2025,0,0,
6685.04,21.0,318.33524,0.6717316,22.0,74277.66,2.0,-0.4491542585392976,Normal,36f15d6e-4d25-40f3-b122-fdf75c24a3e7,OI-2021,OI-2021,0,0,
4312.92,17.0,253.70117,0.64495695,24.0,110436.24,1.0,-0.4486461852615587,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,PV-2025,PV-2025,0,0,
6754.5,21.0,321.64285,0.6811358,21.0,107989.92,2.0,-0.44821098283124855,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,OI-2023,OI-2023,0,0,
6957.62,17.0,409.27176,0.681637,21.0,188220.92,2.0,-0.4481891910379874,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,PV-2021,PV-2021,0,0,
6810.42,19.0,358.44315,0.7534281,23.0,205973.66,2.0,-0.44816138006203615,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,PV-2023,PV-2023,0,0,
6312.54,14.0,450.89572,0.7114824,40.0,87231.32,2.0,-0.4481414145468637,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2022,OI-2022,0,0,
6357.53,9.0,706.3922,0.8402649,56.0,221924.73,0.0,-0.4480823893787152,Normal,eaab97a5-81fb-4333-a9a5-d40aa75821f1,OI-2025,OI-2025,0,1,GAP_FALLA_EQUIPO
5602.13,20.0,280.1065,0.5798994,17.0,180463.17,1.0,-0.4475506253308803,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,OI-2023,OI-2023,0,0,
6315.21,16.0,394.70062,0.50479436,31.0,196625.98,2.0,-0.44710150107226754,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,OI-2025,OI-2025,0,0,
7077.25,20.0,353.8625,0.619783,22.0,245557.6,1.0,-0.446982234956597,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,OI-2024,OI-2024,0,0,
7885.78,14.0,563.27,0.9205295,32.0,178347.31,1.0,-0.44641132039438797,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2024,OI-2024,0,0,
6232.97,14.0,445.21213,0.9683776,26.0,96198.86,0.0,-0.44639256285870077,Normal,71f0c5b7-f2df-4df3-a9aa-ba4a6c0333ea,OI-2021,OI-2021,0,0,
5892.3,14.0,420.87857,0.595891,21.0,289496.62,1.0,-0.4463851284800542,Normal,6455e61d-8caf-4f10-939c-43bfc496bba0,PV-2026,PV-2026,0,0,
9032.53,17.0,531.3253,0.6952457,25.0,98849.15,1.0,-0.44612601610036307,Normal,414fd37d-37c0-4b39-993e-bb5a8b045983,OI-2021,OI-2021,0,1,AGRICULTOR_INEFICIENTE
5988.76,16.0,374.2975,0.7256413,19.0,92509.4,2.0,-0.4460990719047977,Normal,2806f43a-b402-42bd-8b82-02cabf484236,PV-2025,PV-2025,0,0,
5853.02,19.0,308.05368,0.54766047,38.0,175390.83,2.0,-0.44589136943319196,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,PV-2024,PV-2024,0,0,
8636.64,8.0,1079.58,0.4247648,32.0,297237.34,0.0,-0.44582230930670336,Normal,eaab97a5-81fb-4333-a9a5-d40aa75821f1,OI-2021,OI-2021,0,0,
9196.21,8.0,1149.5262,0.903739,50.0,208208.77,0.0,-0.44555855797466426,Normal,11975aea-1fcd-4e2d-ae3d-29a313100272,OI-2024,OI-2024,0,0,
5440.68,14.0,388.62,0.5366081,35.0,96786.95,2.0,-0.4454823440905115,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,PV-2026,PV-2026,0,0,
5589.04,19.0,294.16,0.5063214,24.0,138858.55,2.0,-0.44536665524791585,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2021,OI-2021,0,0,
9379.69,13.0,721.5146,1.0658617,28.0,167627.36,0.0,-0.4452191626735658,Normal,bb35a022-70e0-4ac1-800a-ab127035358b,OI-2024,OI-2024,0,0,
9486.75,8.0,1185.8438,0.53701526,44.0,308763.53,0.0,-0.444916479400563,Normal,72d50679-68dd-402b-bd63-b2628f1a0e85,PV-2025,PV-2025,0,1,SOBRE_RIEGO
5003.01,19.0,263.3163,0.6523631,18.0,168372.55,1.0,-0.44486095592702923,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,PV-2024,PV-2024,0,0,
6198.4,15.0,413.22665,0.63437396,53.0,210676.02,1.0,-0.4447178741751096,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,PV-2024,PV-2024,0,0,
4958.46,15.0,330.564,0.57444555,22.0,136448.5,2.0,-0.44466889852381797,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,OI-2023,OI-2023,0,0,
6289.53,16.0,393.0956,0.84527946,26.0,96324.93,2.0,-0.444470078397037,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2021,OI-2021,0,0,
5544.43,20.0,277.2215,0.8101993,34.0,173721.94,1.0,-0.44426953672266034,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,OI-2026,OI-2026,0,0,
7294.64,16.0,455.915,0.47292122,23.0,243535.9,1.0,-0.44413458675513084,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,PV-2023,PV-2023,0,0,
8937.18,14.0,638.37,0.51560247,26.0,102436.83,1.0,-0.4440138440907933,Normal,414fd37d-37c0-4b39-993e-bb5a8b045983,PV-2024,PV-2024,0,1,AGRICULTOR_INEFICIENTE
5565.51,18.0,309.195,0.7931283,18.0,176994.28,1.0,-0.44393532123578516,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,PV-2022,PV-2022,0,0,
5620.75,17.0,330.63235,0.6480202,19.0,58747.41,1.0,-0.44384014062646326,Normal,6e1d231a-7c6d-466d-b23f-8de651b9faf6,OI-2024,OI-2024,0,1,SOBRE_RIEGO
6026.23,21.0,286.96335,0.6768132,29.0,62986.55,1.0,-0.4437863479338245,Normal,e26db415-b822-4431-a95e-0515c3451f73,PV-2021,PV-2021,0,0,
4933.57,18.0,274.08722,0.74205744,24.0,74520.47,2.0,-0.4435104021523114,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2024,OI-2024,0,0,
7655.97,8.0,956.9963,0.496968,55.0,319011.2,0.0,-0.44338796139034653,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,PV-2026,PV-2026,0,0,
10204.74,13.0,784.98,0.5332117,18.0,364035.72,0.0,-0.4433812446206263,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,OI-2025,OI-2025,0,0,
6955.55,14.0,496.825,0.74113977,24.0,128001.97,2.0,-0.4432403966514073,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2025,OI-2025,0,0,
6774.84,15.0,451.656,0.68454653,50.0,232832.78,1.0,-0.4431776214130609,Normal,5204630a-2183-4700-a82d-29970e4ce006,PV-2026,PV-2026,0,0,
5408.58,14.0,386.32715,0.5253515,33.0,266047.47,1.0,-0.44304939984754343,Normal,6455e61d-8caf-4f10-939c-43bfc496bba0,PV-2021,PV-2021,0,0,
5377.13,21.0,256.0538,0.63063276,27.0,141070.83,2.0,-0.4430120139794729,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,PV-2024,PV-2024,0,0,
5416.25,19.0,285.0658,0.63257736,16.0,150486.8,1.0,-0.4425151396102643,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,OI-2024,OI-2024,0,0,
5854.04,20.0,292.702,0.7009946,26.0,61391.31,2.0,-0.4422703576791917,Normal,36f15d6e-4d25-40f3-b122-fdf75c24a3e7,PV-2022,PV-2022,0,0,
10718.2,9.0,1190.9111,0.8017557,37.0,103744.29,0.0,-0.4422481772547073,Normal,84862e04-c039-458d-ac28-4337f2a4dbd5,PV-2021,PV-2021,0,0,
6428.75,14.0,459.19644,0.8102692,28.0,151519.06,2.0,-0.4422039193433594,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,PV-2022,PV-2022,0,0,
8054.65,19.0,423.92896,0.5698244,35.0,81152.17,1.0,-0.4421682094156359,Normal,6e1d231a-7c6d-466d-b23f-8de651b9faf6,OI-2022,OI-2022,0,0,
9579.99,11.0,870.9082,0.8769392,61.0,104855.72,0.0,-0.44193461972346926,Normal,6906ce52-e8b0-4489-ac75-5548d7c2b754,PV-2023,PV-2023,0,0,
7616.44,14.0,544.03143,0.4744926,44.0,100862.74,1.0,-0.44191498688589004,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,OI-2023,OI-2023,0,0,
7168.55,19.0,377.2921,0.66291773,45.0,95290.24,1.0,-0.44189110437043266,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,PV-2022,PV-2022,0,0,
5484.4,18.0,304.6889,0.45393807,35.0,123248.32,1.0,-0.4417356590184267,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2025,OI-2025,0,0,
6674.28,8.0,834.285,0.7540967,55.0,90300.43,0.0,-0.4415436396886629,Normal,ddc49f6a-26d2-449f-b5f9-028051bf0aee,PV-2021,PV-2021,0,0,
12038.76,13.0,926.0585,0.589131,34.0,380702.06,0.0,-0.44141338773504885,Normal,eebee71b-b00b-4a44-b941-73e1c260c706,PV-2021,PV-2021,0,0,
6176.86,21.0,294.1362,0.65872926,24.0,130828.71,1.0,-0.4413637164473435,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,OI-2021,OI-2021,0,0,
6092.23,20.0,304.6115,0.79758286,32.0,97635.68,2.0,-0.44102405083224666,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,PV-2023,PV-2023,0,0,
10755.2,15.0,717.0133,0.56405395,21.0,329119.22,0.0,-0.44101809161719585,Normal,72d50679-68dd-402b-bd63-b2628f1a0e85,OI-2021,OI-2021,0,1,AGRICULTOR_INEFICIENTE
6482.19,10.0,648.219,0.44517177,39.0,68938.12,0.0,-0.4409553570510054,Normal,28b7273a-4fa1-48db-9372-3de80f7a3002,OI-2022,OI-2022,0,0,
8339.05,20.0,416.9525,0.7313919,33.0,84921.6,1.0,-0.44074767519916397,Normal,e26db415-b822-4431-a95e-0515c3451f73,PV-2024,PV-2024,0,0,
9063.57,16.0,566.47314,0.5711973,30.0,222016.88,1.0,-0.4406226576101593,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2021,OI-2021,0,0,
6857.62,20.0,342.881,0.600992,21.0,71009.93,1.0,-0.4406118896716675,Normal,e26db415-b822-4431-a95e-0515c3451f73,OI-2026,OI-2026,0,0,
