id_recomendacion,id_parcela,id_cultivo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,dias_sin_riego,nivel_urgencia,algoritmo_version,aceptada,lamina_ejecutada_mm,parametros_json
49ef75bd-b9b4-433a-b452-8c4f037f7aef,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2026-03-26T02:40:00+00:00,2026-03-27,84.72,9.827,5.23,44.28,12,moderado,fao56-v0.2,aceptada,84.72,"{""eto_mm"": 9.827, ""kc"": 0.532, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.383, ""profundidad_raiz_cm"": 85}"
83e5ab59-16b7-4de6-8b0c-552d0e7a0d2e,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-02-28T02:19:00+00:00,2025-03-05,53.72,6.299,5.371,21.61,14,preventivo,fao56-v0.2,aceptada,53.72,"{""eto_mm"": 6.299, ""kc"": 0.853, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.374, ""profundidad_raiz_cm"": 85}"
bd7b36cb-2250-435a-b554-5a6c586f6cef,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-03-29T00:15:00+00:00,2026-04-02,53.86,10.431,7.124,35.25,17,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 10.431, ""kc"": 0.683, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.38, ""profundidad_raiz_cm"": 85}"
a67acfb8-d672-4e22-a990-31f62bc49129,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-03-08T01:28:00+00:00,2024-03-14,37.45,11.459,13.094,51.38,4,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 11.459, ""kc"": 1.143, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.256, ""profundidad_raiz_cm"": 85}"
def9b4d1-fe28-41f2-b138-122bdb2da534,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2026-04-03T22:09:00+00:00,2026-04-08,137.98,5.153,2.501,33.61,14,moderado,fao56-v0.2,modificada,119.82,"{""eto_mm"": 5.153, ""kc"": 0.485, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.16, ""profundidad_raiz_cm"": 85}"
d4c89f37-c7ff-49e2-b77d-66584f426f2f,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2025-12-19T13:16:00+00:00,2025-12-21,113.66,9.611,6.071,64.99,6,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 9.611, ""kc"": 0.632, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.22, ""profundidad_raiz_cm"": 85}"
c62f7038-6e67-449b-a2df-dffa3856d59f,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2021-05-17T14:42:00+00:00,2021-05-20,47.83,6.145,6.857,37.31,7,moderado,fao56-v0.2,aceptada,47.83,"{""eto_mm"": 6.145, ""kc"": 1.116, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.306, ""profundidad_raiz_cm"": 85}"
17df3925-a144-486d-afeb-942c2c92309c,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-03-04T21:13:00+00:00,2025-03-10,21.04,4.835,5.062,46.33,6,moderado,fao56-v0.2,modificada,22.34,"{""eto_mm"": 4.835, ""kc"": 1.047, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.351, ""profundidad_raiz_cm"": 85}"
6907898d-84e5-44cb-bf16-6ce0027107fb,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-03-13T14:24:00+00:00,2025-03-17,94.19,5.528,5.456,27.93,4,preventivo,fao56-v0.2,aceptada,94.19,"{""eto_mm"": 5.528, ""kc"": 0.987, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.156, ""profundidad_raiz_cm"": 85}"
2ebba6c4-5bd1-4b8d-918b-4f0e2030d3c5,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2021-09-01T09:09:00+00:00,2021-09-03,61.1,5.963,5.266,35.45,13,moderado,fao56-v0.2,modificada,73.01,"{""eto_mm"": 5.963, ""kc"": 0.883, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.383, ""profundidad_raiz_cm"": 85}"
1ecde8a6-dea8-42db-b3e0-7ac9bf567b58,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-01-11T06:05:00+00:00,2023-01-17,67.66,10.243,7.708,2.63,3,preventivo,fao56-v0.2,modificada,59.54,"{""eto_mm"": 10.243, ""kc"": 0.752, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.288, ""profundidad_raiz_cm"": 85}"
6cbff6d2-5a04-4386-8ce9-c930c5232a15,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2026-02-24T00:02:00+00:00,2026-03-03,40.42,7.4,4.279,83.71,5,critico,fao56-v0.2,modificada,36.63,"{""eto_mm"": 7.4, ""kc"": 0.578, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.348, ""profundidad_raiz_cm"": 85}"
bf187bd6-336f-409a-bd1f-a62ea0e747d8,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-04-17T14:55:00+00:00,2023-04-22,103.32,10.209,12.082,43.44,13,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 10.209, ""kc"": 1.183, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.331, ""profundidad_raiz_cm"": 85}"
19879f64-7e35-428a-8418-885a46f6cfb8,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-08-19T22:38:00+00:00,2024-08-21,60.07,8.236,6.592,83.91,4,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 8.236, ""kc"": 0.8, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.354, ""profundidad_raiz_cm"": 85}"
819bfa00-8cd3-4497-abf4-54f743b7c3e5,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-05-28T22:05:00+00:00,2023-06-03,72.91,6.227,4.993,43.38,15,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.227, ""kc"": 0.802, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.262, ""profundidad_raiz_cm"": 85}"
9d41aba6-858e-4c9b-8f62-95853d870c5e,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-03-30T17:55:00+00:00,2026-04-04,14.09,6.024,3.972,44.25,10,moderado,fao56-v0.2,aceptada,14.09,"{""eto_mm"": 6.024, ""kc"": 0.659, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.174, ""profundidad_raiz_cm"": 85}"
ed19e24d-76ac-4474-9f20-9db52f401051,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-04-04T09:48:00+00:00,2023-04-11,23.63,8.404,4.693,44.9,6,moderado,fao56-v0.2,aceptada,23.63,"{""eto_mm"": 8.404, ""kc"": 0.558, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.351, ""profundidad_raiz_cm"": 85}"
2948962f-24c6-4615-bac7-7bbaf6ed292d,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-07-11T11:53:00+00:00,2024-07-14,10.74,9.051,5.799,63.28,15,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 9.051, ""kc"": 0.641, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.216, ""profundidad_raiz_cm"": 85}"
e759b93b-dbbf-4f5c-868c-c40ef305aab7,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-01-15T04:09:00+00:00,2025-01-19,66.47,9.492,7.097,102.4,15,critico,fao56-v0.2,aceptada,66.47,"{""eto_mm"": 9.492, ""kc"": 0.748, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.189, ""profundidad_raiz_cm"": 85}"
8938dc89-3485-4c1e-8bb5-33ca1e9b2d4a,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-02-05T20:30:00+00:00,2023-02-09,53.64,6.346,7.335,61.69,16,moderado,fao56-v0.2,aceptada,53.64,"{""eto_mm"": 6.346, ""kc"": 1.156, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.369, ""profundidad_raiz_cm"": 85}"
1ad2cbd7-2bff-4bcc-85a9-1e074eade873,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-11-04T19:30:00+00:00,2023-11-09,61.62,7.438,6.303,56.53,12,moderado,fao56-v0.2,aceptada,61.62,"{""eto_mm"": 7.438, ""kc"": 0.847, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.25, ""profundidad_raiz_cm"": 85}"
e128baf3-31fc-4d33-8c59-510b12cf6639,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-06-19T17:59:00+00:00,2023-06-24,55.01,8.46,7.9,23.58,7,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 8.46, ""kc"": 0.934, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.392, ""profundidad_raiz_cm"": 85}"
74cf314f-fce6-4a23-bed5-339a50aada4a,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-09-21T19:12:00+00:00,2023-09-24,24.98,6.04,3.687,62.79,13,moderado,fao56-v0.2,aceptada,24.98,"{""eto_mm"": 6.04, ""kc"": 0.61, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.334, ""profundidad_raiz_cm"": 85}"
b3c13003-778b-4dc7-8310-4651936065f8,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-08-27T10:13:00+00:00,2021-09-02,58.86,4.163,3.703,65.82,15,moderado,fao56-v0.2,aceptada,58.86,"{""eto_mm"": 4.163, ""kc"": 0.89, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.234, ""profundidad_raiz_cm"": 85}"
c4e71a9f-c9df-4ad9-b9f1-db22f517fae4,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2021-10-18T19:18:00+00:00,2021-10-21,14.05,4.984,4.203,86.24,8,critico,fao56-v0.2,aceptada,14.05,"{""eto_mm"": 4.984, ""kc"": 0.843, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.191, ""profundidad_raiz_cm"": 85}"
8fe69e35-c81f-4c3a-a792-1f5b6112645d,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-05-31T15:57:00+00:00,2024-06-04,40.99,6.397,3.542,109.21,7,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 6.397, ""kc"": 0.554, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.357, ""profundidad_raiz_cm"": 85}"
b2b5bc79-eb40-478b-a96d-11ae942d9245,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-12-17T21:51:00+00:00,2023-12-24,23.93,8.656,4.597,1.5,16,preventivo,fao56-v0.2,aceptada,23.93,"{""eto_mm"": 8.656, ""kc"": 0.531, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.2, ""profundidad_raiz_cm"": 85}"
99972e9e-b8cb-4b7f-9c62-35dd36156896,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-02-19T02:02:00+00:00,2023-02-22,119.52,10.147,4.067,21.97,14,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 10.147, ""kc"": 0.401, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.394, ""profundidad_raiz_cm"": 85}"
02e14f6b-b660-4a5e-9374-aa319d6c6a7a,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-01-03T00:00:00+00:00,2023-01-07,43.86,3.61,3.176,70.06,12,moderado,fao56-v0.2,modificada,47.60,"{""eto_mm"": 3.61, ""kc"": 0.88, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.165, ""profundidad_raiz_cm"": 85}"
784c74f3-d720-43d2-98d6-89ff9bafd21e,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-11-05T11:07:00+00:00,2023-11-09,47.6,5.507,3.059,45.04,8,moderado,fao56-v0.2,aceptada,47.60,"{""eto_mm"": 5.507, ""kc"": 0.555, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.285, ""profundidad_raiz_cm"": 85}"
14253a8d-0e2d-41fb-8c79-5de85d50e377,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2022-01-22T10:19:00+00:00,2022-01-23,117.82,6.105,3.196,99.13,16,critico,fao56-v0.2,modificada,122.22,"{""eto_mm"": 6.105, ""kc"": 0.524, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.202, ""profundidad_raiz_cm"": 85}"
0c8bf48f-7fe4-4a6f-bc6c-135e33c841c3,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-10-17T12:10:00+00:00,2023-10-23,24.68,8.987,9.053,37.74,12,moderado,fao56-v0.2,aceptada,24.68,"{""eto_mm"": 8.987, ""kc"": 1.007, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.336, ""profundidad_raiz_cm"": 85}"
cf58b2b7-b09c-46c0-a2f6-328ad7a82fb4,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-04-26T20:51:00+00:00,2025-04-30,59.95,5.68,1.991,120.04,14,critico,fao56-v0.2,aceptada,59.95,"{""eto_mm"": 5.68, ""kc"": 0.351, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.191, ""profundidad_raiz_cm"": 85}"
ff7a9a73-cd5d-498a-8c79-18a8637fcd30,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-10-28T04:01:00+00:00,2024-10-29,45.37,5.926,4.356,47.1,11,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 5.926, ""kc"": 0.735, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.208, ""profundidad_raiz_cm"": 85}"
c817f97b-c624-4af6-97c5-5ed55d51bb7a,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-12-04T05:51:00+00:00,2025-12-08,34.69,3.47,2.923,106.04,9,critico,fao56-v0.2,aceptada,34.69,"{""eto_mm"": 3.47, ""kc"": 0.842, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.268, ""profundidad_raiz_cm"": 85}"
70f778d2-2ca5-465c-8bc6-ae2211bc8db6,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2026-01-01T16:43:00+00:00,2026-01-04,68.85,8.209,8.733,63.24,8,moderado,fao56-v0.2,aceptada,68.85,"{""eto_mm"": 8.209, ""kc"": 1.064, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.204, ""profundidad_raiz_cm"": 85}"
3ef4a4cd-3bfd-494b-af4d-8996b1ec94a5,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2024-01-26T01:59:00+00:00,2024-01-31,38.98,6.597,6.886,45.87,10,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 6.597, ""kc"": 1.044, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.307, ""profundidad_raiz_cm"": 85}"
258a9e13-4582-45b0-82f4-e71b67b736af,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-07-19T13:39:00+00:00,2025-07-26,29.17,5.365,3.119,44.43,5,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 5.365, ""kc"": 0.581, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.378, ""profundidad_raiz_cm"": 85}"
c23cfc1f-1ca7-44e1-b1db-ce9b6b29670a,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2022-07-12T04:08:00+00:00,2022-07-14,80.06,6.351,5.455,25.51,9,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 6.351, ""kc"": 0.859, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.313, ""profundidad_raiz_cm"": 85}"
060342fc-4204-4097-a84a-5fa4f61c510e,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-07-04T13:01:00+00:00,2025-07-08,41.2,9.817,6.905,56.44,13,moderado,fao56-v0.2,aceptada,41.20,"{""eto_mm"": 9.817, ""kc"": 0.703, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.217, ""profundidad_raiz_cm"": 85}"
affe1186-e5c7-4147-b9b8-83e3fc94aa04,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-09-21T08:32:00+00:00,2023-09-28,42.71,4.488,1.489,40.39,12,moderado,fao56-v0.2,aceptada,42.71,"{""eto_mm"": 4.488, ""kc"": 0.332, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.176, ""profundidad_raiz_cm"": 85}"
6231f5e9-23e4-4b90-ac2b-351ec2f896ab,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2024-07-19T22:59:00+00:00,2024-07-24,33.54,4.896,2.012,58.36,4,moderado,fao56-v0.2,aceptada,33.54,"{""eto_mm"": 4.896, ""kc"": 0.411, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.264, ""profundidad_raiz_cm"": 85}"
61d08023-5a08-4c95-8f77-703a3db5ed93,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2021-11-12T19:37:00+00:00,2021-11-15,27.77,10.131,4.069,50.89,7,moderado,fao56-v0.2,aceptada,27.77,"{""eto_mm"": 10.131, ""kc"": 0.402, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.358, ""profundidad_raiz_cm"": 85}"
93344376-2035-4d94-8405-3d7b4308a45d,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2026-03-19T10:36:00+00:00,2026-03-24,43.54,7.189,2.887,133.29,5,critico,fao56-v0.2,modificada,41.54,"{""eto_mm"": 7.189, ""kc"": 0.402, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.369, ""profundidad_raiz_cm"": 85}"
52f08e2f-9be9-4fab-98f9-82e9c0326194,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-08-27T08:08:00+00:00,2021-09-02,86.63,8.674,8.459,54.72,5,moderado,fao56-v0.2,aceptada,86.63,"{""eto_mm"": 8.674, ""kc"": 0.975, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.328, ""profundidad_raiz_cm"": 85}"
d9e49833-34e5-4ceb-8e5c-2c20af25d71c,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-02-18T10:12:00+00:00,2023-02-23,70.91,8.004,8.477,49.22,14,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 8.004, ""kc"": 1.059, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.339, ""profundidad_raiz_cm"": 85}"
4951d3fa-7f9a-4883-83f6-171320ef1060,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-11-22T14:11:00+00:00,2023-11-24,22.95,6.912,7.801,60.78,11,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.912, ""kc"": 1.129, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.206, ""profundidad_raiz_cm"": 85}"
ca7814b6-733e-4133-ad34-fac06da1fc01,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-10-06T23:30:00+00:00,2023-10-07,22.69,6.129,3.704,44.02,3,moderado,fao56-v0.2,aceptada,22.69,"{""eto_mm"": 6.129, ""kc"": 0.604, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.381, ""profundidad_raiz_cm"": 85}"
dfde912a-0527-47e4-887b-efa5577ef150,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2026-01-18T15:47:00+00:00,2026-01-21,83.17,9.079,4.362,70.94,11,moderado,fao56-v0.2,aceptada,83.17,"{""eto_mm"": 9.079, ""kc"": 0.48, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.283, ""profundidad_raiz_cm"": 85}"
4519ad16-169b-43a4-8543-26ee7ac4e2d7,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2021-12-07T12:37:00+00:00,2021-12-13,26.85,9.906,4.374,93.4,4,critico,fao56-v0.2,aceptada,26.85,"{""eto_mm"": 9.906, ""kc"": 0.442, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.163, ""profundidad_raiz_cm"": 85}"
934a1692-7e41-4eb0-8697-f493fe9491c1,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-12-18T06:52:00+00:00,2022-12-22,50.6,9.71,5.152,103.32,15,critico,fao56-v0.2,aceptada,50.60,"{""eto_mm"": 9.71, ""kc"": 0.531, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.2, ""profundidad_raiz_cm"": 85}"
6d8fd582-777d-4231-949b-9455e648774e,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-02-26T23:21:00+00:00,2024-03-01,57.05,4.036,2.693,70.85,3,moderado,fao56-v0.2,aceptada,57.05,"{""eto_mm"": 4.036, ""kc"": 0.667, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.289, ""profundidad_raiz_cm"": 85}"
d976b322-7a9f-46d0-bb3e-5d82d20c0840,bbd3c409-4bca-4908-aa71-3547d65334f6,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-05-23T12:51:00+00:00,2024-05-29,37.34,10.262,9.284,34.92,13,moderado,fao56-v0.2,aceptada,37.34,"{""eto_mm"": 10.262, ""kc"": 0.905, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.289, ""profundidad_raiz_cm"": 85}"
1e64b85c-ac6a-46f1-987f-bb6836dab7f0,bbd3c409-4bca-4908-aa71-3547d65334f6,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-12-06T07:20:00+00:00,2023-12-09,51.04,6.105,2.779,54.86,13,moderado,fao56-v0.2,modificada,39.19,"{""eto_mm"": 6.105, ""kc"": 0.455, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.363, ""profundidad_raiz_cm"": 85}"
6aad0103-9546-40d4-987b-17808b69f8c7,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-02-15T11:03:00+00:00,2024-02-16,41.06,5.112,4.482,111.99,11,critico,fao56-v0.2,ignorada,,"{""eto_mm"": 5.112, ""kc"": 0.877, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.397, ""profundidad_raiz_cm"": 85}"
08db2872-fe52-4b97-92b5-041abc367b90,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-04-28T07:31:00+00:00,2021-04-29,64.73,6.577,5.151,36.6,4,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.577, ""kc"": 0.783, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.392, ""profundidad_raiz_cm"": 85}"
544a448c-19d3-4f53-b28a-b5a60dd9de5f,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2023-10-11T04:38:00+00:00,2023-10-12,56.44,9.078,2.975,0.24,10,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 9.078, ""kc"": 0.328, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.354, ""profundidad_raiz_cm"": 85}"
1e93fe78-a043-4986-a4c9-a6e8d7fdc3ef,bbd3c409-4bca-4908-aa71-3547d65334f6,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-01-13T10:47:00+00:00,2022-01-15,24.52,8.351,4.805,127.85,15,critico,fao56-v0.2,ignorada,,"{""eto_mm"": 8.351, ""kc"": 0.575, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.342, ""profundidad_raiz_cm"": 85}"
d2d49b71-746d-432c-8fc2-9b979656d5c2,bbd3c409-4bca-4908-aa71-3547d65334f6,08335fd5-4745-4f08-bba5-eae27b47214f,2025-02-23T09:25:00+00:00,2025-02-24,69.61,6.362,5.222,6.82,3,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 6.362, ""kc"": 0.821, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.336, ""profundidad_raiz_cm"": 85}"
3fa93f50-cfc6-4c77-8170-d967d40468e2,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-01-24T05:22:00+00:00,2023-01-30,17.02,9.094,8.102,56.97,16,moderado,fao56-v0.2,aceptada,17.02,"{""eto_mm"": 9.094, ""kc"": 0.891, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.283, ""profundidad_raiz_cm"": 85}"
d47e35c6-dd73-4710-9983-4b40e83e7bec,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-06-10T14:48:00+00:00,2024-06-15,52.8,7.35,5.843,60.33,3,moderado,fao56-v0.2,aceptada,52.80,"{""eto_mm"": 7.35, ""kc"": 0.795, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.206, ""profundidad_raiz_cm"": 85}"
72b5d3a6-93aa-4c83-ac3f-b02ff47bf581,bbd3c409-4bca-4908-aa71-3547d65334f6,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-01-12T09:42:00+00:00,2024-01-14,60.13,5.568,4.098,62.18,3,moderado,fao56-v0.2,aceptada,60.13,"{""eto_mm"": 5.568, ""kc"": 0.736, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.351, ""profundidad_raiz_cm"": 85}"
