id_riego,id_parcela,ciclo_agricola,id_recomendacion,fecha_riego,volumen_m3_ha,lamina_mm,duracion_horas,metodo_riego,origen_decision,costo_energia_mxn,ciclo_vol_target_m3_ha,observaciones,created_at
2e3c0a3c-bc67-42e0-a103-0400ac514b63,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,3f8df4d0-aeaa-47e3-a1a4-a989ee6eb312,2025-06-11,639.39,63.94,12.53,aspersion,sistema,8769.34,5255.55,,2025-06-11T12:16:00+00:00
15b537c0-f5fa-4690-a6f6-f0f32df0d345,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,cbe1f0c8-bbd2-42e7-ba93-40f56167769f,2025-07-10,204.51,20.45,3.88,aspersion,sistema,2564.69,5255.55,,2025-07-10T10:14:00+00:00
ba1596d3-cf1c-4be4-ad68-5db63abae1a0,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-07-12,754.46,75.45,14.09,aspersion,manual,10860.14,5255.55,,2025-07-12T13:12:00+00:00
7f850942-3706-4beb-8a83-3e957df7b44c,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,22908ca1-ee76-4434-84c8-2b3692c1c0be,2025-07-12,221.75,22.18,3.92,aspersion,manual,2728.81,5255.55,,2025-07-12T07:12:00+00:00
94e784c1-862c-44c8-b209-e8f9b5ff3385,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-07-12,344.7,34.47,5.62,aspersion,voz,4090.02,5255.55,,2025-07-12T12:21:00+00:00
9d6d14ad-f64f-4ab5-ab87-92bcf239b28c,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,2d1c6685-630a-4435-944a-790fcb3b4560,2025-07-25,187.57,18.76,2.67,aspersion,sistema,2297.81,5255.55,,2025-07-25T08:30:00+00:00
2f28c19d-4462-41ac-8963-81cabecddbcd,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,2069e799-27a7-435b-8547-63c7366fdaeb,2025-07-25,107.21,10.72,1.94,aspersion,voz,1297.91,5255.55,,2025-07-25T07:38:00+00:00
c7a7ac3e-b92c-4323-b0a9-08ed1f139143,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-07-27,107.15,10.72,2.0,aspersion,sistema,1314.53,5255.55,,2025-07-27T08:44:00+00:00
dd00670a-7131-4695-8e0f-d32a04464b7c,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-08-02,42.61,4.26,1.1,aspersion,sistema,537.83,5255.55,,2025-08-02T10:44:00+00:00
bf8e9bf7-9d76-4d80-92dd-59bcc17e2910,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,cdcfb01c-79b8-458f-a1e7-ab9cf7ffce7c,2025-08-03,505.2,50.52,12.65,aspersion,sistema,6366.1,5255.55,,2025-08-03T10:41:00+00:00
b4959e75-f6ee-4a22-acb7-cfa25ad9cd6a,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-08-25,458.88,45.89,8.73,aspersion,manual,6558.12,5255.55,,2025-08-25T07:06:00+00:00
093efd3a-d819-40b0-b939-85a79971bd65,eac42f47-979b-44b5-8e27-8f46f0693609,PV-2025,,2025-09-11,460.74,46.07,9.98,aspersion,sistema,5498.28,5255.55,,2025-09-11T10:30:00+00:00
cc292925-8d7d-4ce0-a22b-53c90a6e197b,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2020-10-22,245.24,24.52,6.36,microaspersion,manual,3783.01,4904.5,,2020-10-22T06:50:00+00:00
e5d028e5-d378-4cea-ac5a-2b11c5c05ced,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2020-10-23,466.08,46.61,7.41,microaspersion,manual,6395.91,4904.5,,2020-10-23T14:23:00+00:00
c9df98a3-a1e8-49df-9528-5b8e30afa854,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,84af08cd-7288-4a97-a8fc-32cebffefd5e,2020-10-24,488.02,48.8,9.12,microaspersion,sistema,8384.57,4904.5,,2020-10-24T15:41:00+00:00
b9890d72-1274-4ce7-947b-16982bfebaf8,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,142994bb-bc94-49d7-ac0b-4d7ad82f9766,2020-10-24,494.44,49.44,9.9,microaspersion,voz,7319.01,4904.5,,2020-10-24T05:41:00+00:00
fabf3490-fca5-496a-b03b-6dad710fb001,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,19cd9478-8840-44b0-bec1-9bd983f99397,2020-11-04,69.63,6.96,1.12,microaspersion,sistema,1131.75,4904.5,,2020-11-04T10:39:00+00:00
9bb34bc0-2fab-4bc8-aa37-d80838172098,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2020-11-06,433.03,43.3,10.92,microaspersion,sistema,6177.2,4904.5,,2020-11-06T12:44:00+00:00
ee9332c4-2d11-4ee0-b2d6-250e299b0255,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2020-11-29,255.41,25.54,5.05,microaspersion,voz,4170.07,4904.5,,2020-11-29T15:42:00+00:00
a25cbf90-cc42-4d2a-800e-a2232c7389e6,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,28b607dd-aafb-494f-9a06-402e8be40799,2020-12-01,83.78,8.38,1.82,microaspersion,manual,1302.83,4904.5,,2020-12-01T16:27:00+00:00
86a08df2-db5c-4c06-822a-1c6f990cbc81,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,e7a9299f-d0d0-4745-b279-d9b813216ab0,2020-12-23,116.17,11.62,2.96,microaspersion,sistema,2089.74,4904.5,,2020-12-23T16:02:00+00:00
ef69a256-f1a6-435f-a72e-1ae10425d351,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,e26a3ea5-138d-4dd4-a8fa-043e926ee3fd,2021-01-09,337.58,33.76,5.78,microaspersion,manual,5080.88,4904.5,,2021-01-09T06:07:00+00:00
e9707869-db27-432c-9b2a-bce2cd924b1f,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,2ff8656b-96ff-4246-b457-1d30f57e7e06,2021-01-13,138.95,13.9,3.14,microaspersion,sistema,1997.9,4904.5,,2021-01-13T10:12:00+00:00
d6b76f89-50a1-4af0-8c4f-669bc7311b4d,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,beee64da-047a-47b7-8aaf-fe49265b99bd,2021-01-20,76.93,7.69,1.12,microaspersion,manual,1110.79,4904.5,,2021-01-20T06:33:00+00:00
7ad92f7c-03d5-4f95-8315-1fcfdf14ea41,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,88816afc-119d-4ecb-803d-e997b98f7d36,2021-01-21,568.89,56.89,11.48,microaspersion,sistema,8530.62,4904.5,,2021-01-21T05:29:00+00:00
f066d8e4-eeaf-4b9d-896c-2b3957a462ca,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,0cee83d3-36de-4ac8-873b-2d09c57cbb10,2021-01-25,90.49,9.05,1.48,microaspersion,sistema,1365.88,4904.5,,2021-01-25T09:40:00+00:00
61ef7652-04e1-44c4-ac91-d1734a6d3330,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2021-01-29,405.6,40.56,7.15,microaspersion,sistema,6651.39,4904.5,,2021-01-29T13:24:00+00:00
d73fe10c-8ed7-42e8-86a6-03719c442ecf,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2021-02-14,263.56,26.36,6.22,microaspersion,sistema,3569.64,4904.5,,2021-02-14T14:56:00+00:00
cd7a110b-1aba-4ae4-94ed-67c1c368b41c,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,79527840-a619-4bd3-bc4e-e7f1cb8f6c38,2021-02-22,304.46,30.45,6.29,microaspersion,voz,5248.86,4904.5,,2021-02-22T14:10:00+00:00
3dd6aace-bfd0-439d-99f4-e2f8a8a9d052,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2021,,2021-03-12,66.25,6.63,1.21,microaspersion,manual,1146.61,4904.5,,2021-03-12T05:52:00+00:00
53820222-4110-48f3-bded-10a0bb4f0667,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-04-19,374.23,37.42,9.06,microaspersion,sistema,6502.06,4605.05,,2021-04-19T18:25:00+00:00
4ac11ef5-45b7-4439-bc26-9b05df0245ee,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,51258641-64b1-4d1f-9f68-c89b9e64ccdd,2021-04-23,194.6,19.46,4.67,microaspersion,sistema,3069.0,4605.05,,2021-04-23T18:19:00+00:00
9da30035-2fbe-4b7d-aaa6-a14c18d3a87a,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,59a9424b-844b-4290-8413-d5af1d880f13,2021-05-15,808.24,80.82,12.91,microaspersion,manual,13823.15,4605.05,,2021-05-15T09:55:00+00:00
73fee9fb-aaec-48dd-8d3b-d8476d0a9f2e,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-05-31,107.52,10.75,2.05,microaspersion,sistema,1916.04,4605.05,,2021-05-31T19:37:00+00:00
473a42f5-4c0a-4801-9020-07d8214a6241,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,f335052a-4f50-49f9-9699-ebc4e9303c55,2021-06-13,549.14,54.91,7.89,microaspersion,manual,8330.49,4605.05,,2021-06-13T17:45:00+00:00
79affbc0-549f-458f-a902-3740cf4dc213,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-06-30,187.89,18.79,3.51,microaspersion,sistema,3246.5,4605.05,,2021-06-30T15:42:00+00:00
f8c14afc-526d-405e-9ab6-bb04b412b05d,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,6b18e1cf-4db3-4a1e-b38b-a65bdfd83b24,2021-07-06,275.58,27.56,4.74,microaspersion,manual,4017.83,4605.05,,2021-07-06T12:47:00+00:00
c92cddd1-43c3-4bbc-8a63-7645bf5b2636,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,58affc92-6d36-471d-8903-c3483508335f,2021-07-18,211.85,21.18,5.35,microaspersion,sistema,2907.73,4605.05,,2021-07-18T19:56:00+00:00
272ac937-be2a-448b-9931-1f8e24544b38,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,6b18e1cf-4db3-4a1e-b38b-a65bdfd83b24,2021-07-23,955.77,95.58,23.32,microaspersion,sistema,12918.02,4605.05,,2021-07-23T06:09:00+00:00
d20c7e92-9a6d-443f-a6ee-1ca1f860e4bd,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-08-03,189.84,18.98,4.27,microaspersion,sistema,2753.12,4605.05,,2021-08-03T11:09:00+00:00
b9f43cd3-9855-4010-8178-ab8d937fbc68,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,b51f6785-a5ed-4337-8727-23fd32332b80,2021-08-03,156.46,15.65,3.54,microaspersion,manual,2372.71,4605.05,,2021-08-03T16:13:00+00:00
750ae6d3-3320-4e9d-b0d9-ae92bdb07b12,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-08-05,93.3,9.33,1.5,microaspersion,manual,1425.81,4605.05,,2021-08-05T17:01:00+00:00
cbe19c13-6e39-4690-9f84-6d903839f9bc,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-08-25,319.52,31.95,8.08,microaspersion,manual,4807.83,4605.05,,2021-08-25T10:05:00+00:00
88ad33fb-953e-4a08-8e50-ebf718bcfb06,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2021,,2021-08-30,181.13,18.11,3.14,microaspersion,manual,2494.21,4605.05,,2021-08-30T05:47:00+00:00
83d81491-fc42-4292-a970-98b448a4dc3e,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,37b2f22d-5c1e-4994-bcfe-ea54c0fd8d67,2021-10-17,451.72,45.17,7.72,microaspersion,sistema,6975.6,4026.26,,2021-10-17T05:44:00+00:00
d8a838c8-113b-4134-94cc-4e0b7784ad5a,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2021-10-18,935.72,93.57,17.58,microaspersion,voz,13651.12,4026.26,,2021-10-18T05:01:00+00:00
a68038fc-6ac3-474f-8f98-3241716a2a25,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2021-10-18,148.02,14.8,3.35,microaspersion,sistema,2685.13,4026.26,,2021-10-18T08:19:00+00:00
b167dd28-4b37-42b3-95c5-37c25335208c,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,019ee3d6-7684-418a-af9d-a527fbe1631a,2021-11-10,57.31,5.73,1.19,microaspersion,voz,1032.8,4026.26,,2021-11-10T15:54:00+00:00
c601e9ac-facd-4912-8193-a203da69be5f,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,5c3349cb-0fb2-4ef5-a0e1-6bee3878c92c,2021-11-17,119.1,11.91,2.31,microaspersion,manual,2100.54,4026.26,,2021-11-17T17:04:00+00:00
4912cf11-1266-4b0e-a645-95c440908e62,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2021-11-20,207.75,20.77,4.04,microaspersion,manual,3622.95,4026.26,,2021-11-20T07:17:00+00:00
3ae3a5a0-8111-4dfc-8d0c-36050a424a33,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,75cf729d-ae71-4dd8-ad16-430961a422b3,2021-11-27,133.8,13.38,3.47,microaspersion,voz,1806.75,4026.26,,2021-11-27T17:52:00+00:00
b624d93a-f803-4c7f-81ba-61f8bafd110f,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,28b607dd-aafb-494f-9a06-402e8be40799,2021-12-04,404.11,40.41,9.11,microaspersion,sistema,6076.44,4026.26,,2021-12-04T09:47:00+00:00
5630b2df-d831-45cc-a684-26668a2916d2,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,59829bdb-c96e-405f-8b40-245ad7755fa8,2021-12-06,16.9,1.69,1.0,microaspersion,sistema,234.41,4026.26,,2021-12-06T07:11:00+00:00
ddd3f2a8-e243-4ba7-ae08-c26b77f0cfaa,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,a2f1a9f3-bbff-43e3-bedd-03e58930e2ff,2021-12-13,197.3,19.73,3.55,microaspersion,manual,3084.31,4026.26,,2021-12-13T06:28:00+00:00
8a79c837-4c99-479b-9ae3-9dfff773c93b,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,27fbbebb-fae6-4793-a708-3d19509c8ce4,2021-12-29,183.16,18.32,3.98,microaspersion,sistema,2682.39,4026.26,,2021-12-29T14:37:00+00:00
1628bc64-2da4-4a90-ad56-e25dff21da82,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2021-12-30,79.99,8.0,1.18,microaspersion,manual,1450.48,4026.26,,2021-12-30T18:33:00+00:00
0fb47224-dbd3-4c4f-8814-50e53cae35b3,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,824d08cf-17f7-46fe-9223-b66dfb834e70,2022-01-11,187.69,18.77,3.29,microaspersion,sistema,3123.14,4026.26,,2022-01-11T14:41:00+00:00
002c46f9-8b96-4920-9222-07d5b7db86a6,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2022-01-15,429.31,42.93,10.58,microaspersion,voz,6429.41,4026.26,,2022-01-15T09:23:00+00:00
17513a3d-891f-461b-93d5-71e3a811522e,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,2c5cfa74-ce12-41e5-95fc-9624495e4ff3,2022-02-17,71.29,7.13,1.12,microaspersion,voz,1246.38,4026.26,,2022-02-17T15:45:00+00:00
23bd3e34-1cb8-4b7a-b990-7e5f6bc3d1c4,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,,2022-03-07,282.35,28.24,6.31,microaspersion,sistema,4701.64,4026.26,,2022-03-07T17:11:00+00:00
d5eac148-aa07-4f77-af55-04820f1c5f93,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2022,9820e3ea-d310-4084-8f6a-a743e0c15d5d,2022-03-11,120.74,12.07,2.67,microaspersion,manual,1799.75,4026.26,,2022-03-11T17:00:00+00:00
3a9aa1cd-646b-4ffa-9646-c76a63a38faf,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,39d1025a-11c0-4834-9d3e-d045fa120da0,2022-04-29,292.22,29.22,6.72,microaspersion,voz,5255.26,8216.15,,2022-04-29T09:54:00+00:00
6d010f8a-6e68-4fac-9273-b5d9265e4f29,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-04-30,561.65,56.16,12.7,microaspersion,sistema,9155.07,8216.15,,2022-04-30T05:57:00+00:00
d31d66a9-67cf-41b2-b164-d6f62f77160f,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,f425081e-c85d-4ebf-a3ef-75f373d3a5ea,2022-05-17,530.12,53.01,11.1,microaspersion,sistema,7279.1,8216.15,,2022-05-17T19:23:00+00:00
c8aedf56-b133-4fa0-915c-3933b0322435,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-06-03,683.79,68.38,14.75,microaspersion,manual,12037.83,8216.15,,2022-06-03T07:39:00+00:00
4c013f46-13f4-46af-9597-1283c21b079c,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-06-09,660.14,66.01,9.66,microaspersion,voz,11180.24,8216.15,,2022-06-09T09:28:00+00:00
4be8c8ab-36a2-40d7-8c27-a2c4f4642920,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-06-10,470.4,47.04,9.87,microaspersion,manual,7916.71,8216.15,,2022-06-10T11:05:00+00:00
6918c78d-dfc7-4237-8f06-06747d2c43dd,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,948d4212-5991-4712-9562-0d7612668f6d,2022-06-25,1047.2,104.72,24.0,microaspersion,manual,15221.34,8216.15,,2022-06-25T08:17:00+00:00
74988a6b-8cca-49f1-bf05-9c7092e27b95,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,721e9b6c-6112-4a29-b2b2-190926ff6e31,2022-07-05,303.79,30.38,5.9,microaspersion,voz,4756.12,8216.15,,2022-07-05T06:04:00+00:00
e7b1a02f-b53e-4679-87ba-4511fa3869ab,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,39d1025a-11c0-4834-9d3e-d045fa120da0,2022-07-22,636.62,63.66,12.29,microaspersion,voz,10775.28,8216.15,,2022-07-22T17:03:00+00:00
5c0445b9-0f88-4e67-b168-2ee624b1e9a2,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,cf22b9a4-f4d5-4899-9333-8aef71d254a2,2022-07-23,1071.56,107.16,16.93,microaspersion,manual,18102.4,8216.15,,2022-07-23T12:21:00+00:00
c36dc6c6-b6d6-49be-951d-540928f72c4b,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,cf22b9a4-f4d5-4899-9333-8aef71d254a2,2022-08-01,51.69,5.17,1.01,microaspersion,manual,816.16,8216.15,,2022-08-01T15:35:00+00:00
7f0bcc6c-a7e9-4c06-a2dd-26ac78a87d84,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-08-16,577.3,57.73,13.67,microaspersion,sistema,8704.31,8216.15,,2022-08-16T16:19:00+00:00
fcd2b5d9-6136-4f6a-9071-3e727c20fb5d,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-08-19,751.16,75.12,17.84,microaspersion,manual,13128.3,8216.15,,2022-08-19T09:42:00+00:00
f2c7dcef-f91a-4810-8aca-233e16fbf044,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,,2022-08-31,481.8,48.18,11.4,microaspersion,sistema,6816.85,8216.15,,2022-08-31T06:49:00+00:00
2fad35a2-5eea-464c-b864-1d780defcaed,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2022,00c1a921-a6fb-43ba-b9bd-949309d84713,2022-09-04,96.73,9.67,1.49,microaspersion,voz,1751.97,8216.15,,2022-09-04T07:33:00+00:00
75343628-5ead-4b42-8033-e92ae7364682,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,7fbf1ff0-4d50-4a60-95ec-857a0d785643,2022-10-24,21.86,2.19,1.0,microaspersion,sistema,320.2,3919.7,,2022-10-24T13:42:00+00:00
c9b3df0f-485d-4531-9057-2dd32b63249f,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,,2022-11-17,135.45,13.54,3.52,microaspersion,sistema,2363.23,3919.7,,2022-11-17T17:21:00+00:00
be3c5eb0-5b32-41cc-8661-3b4e8f9f86dc,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,8e6e0813-8640-465e-ba78-37859e459c59,2022-11-19,307.2,30.72,5.41,microaspersion,voz,5396.68,3919.7,,2022-11-19T13:16:00+00:00
1e814a9b-e4a6-42a6-b72b-cd157232362f,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,8e6e0813-8640-465e-ba78-37859e459c59,2022-11-25,167.81,16.78,4.12,microaspersion,voz,2993.65,3919.7,,2022-11-25T18:21:00+00:00
bdb6a946-5ac0-49ee-b266-dbdac31e3390,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,67aab086-ae22-427d-a8a6-a61370f6701e,2022-12-10,290.14,29.01,6.46,microaspersion,sistema,4301.03,3919.7,,2022-12-10T05:04:00+00:00
5e401a8c-5627-4f86-b884-3baf9d5f6aaa,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,3cf05105-e297-4e95-aca8-f3eb982ab732,2022-12-16,146.5,14.65,2.2,microaspersion,voz,2193.73,3919.7,,2022-12-16T06:27:00+00:00
9903d8fe-75c3-4210-a485-f48bc547ab68,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,,2022-12-25,82.79,8.28,1.89,microaspersion,manual,1227.49,3919.7,,2022-12-25T18:37:00+00:00
dfc1e27e-6718-4f8f-836b-76735742238b,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,b68359e5-6d67-4c10-b762-be3f500106d8,2022-12-30,297.54,29.75,7.49,microaspersion,sistema,5218.8,3919.7,,2022-12-30T09:05:00+00:00
ecac4c02-391d-447f-a694-f4bd4147eca2,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,,2023-01-02,62.51,6.25,1.39,microaspersion,voz,1038.06,3919.7,,2023-01-02T16:00:00+00:00
312c28e4-025c-43c1-81ee-d1b3b0c4f24e,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,18013c91-c9e6-4228-bba6-5cb05c9072f8,2023-01-10,189.46,18.95,4.46,microaspersion,sistema,2747.96,3919.7,,2023-01-10T12:02:00+00:00
894dea72-dd79-4f77-8dbb-8bba24bddac4,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,ec87c0b7-5c6a-4eb8-bd93-55fc581cad61,2023-01-15,427.89,42.79,8.37,microaspersion,sistema,6475.99,3919.7,,2023-01-15T09:38:00+00:00
b476c6d1-3a30-4be1-972a-ed6bedc0a52b,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,47ae04c4-230f-4458-88b8-f72baca2eb37,2023-01-19,689.97,69.0,11.36,microaspersion,voz,9428.96,3919.7,,2023-01-19T07:52:00+00:00
da92119e-619d-4849-bb6d-5e7c3bd06fb1,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,,2023-01-31,455.06,45.51,8.07,microaspersion,sistema,8178.16,3919.7,,2023-01-31T13:58:00+00:00
c862f68f-ac3b-405f-b257-bdcfd88791ad,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,cb70ae22-e274-42e8-abd2-b667404f0b0c,2023-02-05,149.72,14.97,2.25,microaspersion,manual,2114.3,3919.7,,2023-02-05T13:31:00+00:00
ca6ac805-1738-4f76-b5fc-7e5ff75469c7,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,,2023-02-07,154.66,15.47,2.86,microaspersion,sistema,2358.93,3919.7,,2023-02-07T10:06:00+00:00
600b3fec-506a-419c-8f35-99e1c32f6925,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,9f7e0ded-be81-47c4-aa7c-76266b6a6761,2023-02-24,237.53,23.75,4.13,microaspersion,voz,3800.77,3919.7,,2023-02-24T14:06:00+00:00
044bc7ed-4a98-465c-9b0c-535a9841a2b4,156bd4ef-601c-42a6-9ede-2019880651e9,OI-2023,43146923-d25a-4efa-958b-dd29d31d8964,2023-03-10,103.62,10.36,2.68,microaspersion,manual,1493.91,3919.7,,2023-03-10T10:40:00+00:00
1b65ec36-b275-4fa7-ac46-4e4a4bb21950,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,e7a9299f-d0d0-4745-b279-d9b813216ab0,2023-04-11,368.2,36.82,7.0,microaspersion,sistema,5460.98,6091.76,,2023-04-11T18:30:00+00:00
930b2e9d-10e8-431e-8aee-a972268cf6cf,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,84af08cd-7288-4a97-a8fc-32cebffefd5e,2023-04-12,424.53,42.45,6.89,microaspersion,sistema,6965.86,6091.76,,2023-04-12T19:38:00+00:00
52d957c3-629f-45da-90eb-b11a3cfdc9d9,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,3b3e1105-4c5a-41e3-b7b0-adfacea83230,2023-04-18,273.03,27.3,4.23,microaspersion,sistema,4241.59,6091.76,,2023-04-18T09:21:00+00:00
7f5ea046-6470-4b76-9ed4-c0a675901fc7,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,,2023-05-06,156.99,15.7,3.94,microaspersion,sistema,2489.17,6091.76,,2023-05-06T05:20:00+00:00
434bf0ca-acf2-4889-b179-530ea409a7b8,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,,2023-05-24,262.65,26.26,4.93,microaspersion,manual,4400.31,6091.76,,2023-05-24T16:06:00+00:00
73281815-a5a0-4c49-b036-7d63a5ec4301,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,154f4847-10c7-48d4-bc88-cd0e39d29d4f,2023-05-31,641.11,64.11,16.52,microaspersion,sistema,11144.49,6091.76,,2023-05-31T11:00:00+00:00
4c68ced5-2d03-4166-b5c3-ec2f81c786cf,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,2c5cfa74-ce12-41e5-95fc-9624495e4ff3,2023-06-01,883.51,88.35,18.24,microaspersion,sistema,13007.9,6091.76,,2023-06-01T14:11:00+00:00
c2e8234b-0f7b-4aa0-bceb-abf28f3355c6,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,321a07ff-3d2b-480e-914d-e202ad0c1b50,2023-06-02,66.26,6.63,1.46,microaspersion,voz,1051.5,6091.76,,2023-06-02T08:30:00+00:00
876cc275-49cd-49ec-b0d0-1a42b882f105,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,27fbbebb-fae6-4793-a708-3d19509c8ce4,2023-06-13,494.7,49.47,8.82,microaspersion,manual,7944.98,6091.76,,2023-06-13T09:48:00+00:00
f8f7e907-cd40-4818-97b9-76a6ebaf3450,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,7e858f3d-9106-4096-86f4-312526c1e07e,2023-07-02,719.3,71.93,11.29,microaspersion,voz,11169.46,6091.76,,2023-07-02T05:34:00+00:00
759ca8f2-6210-4d2f-88b2-a9c6a537667f,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,6d24f285-cd90-4df6-b557-8981593961a3,2023-07-07,77.56,7.76,1.22,microaspersion,sistema,1403.49,6091.76,,2023-07-07T17:08:00+00:00
6b218ce9-0636-4965-b331-a6adf5051aff,156bd4ef-601c-42a6-9ede-2019880651e9,PV-2023,a2c07f35-ae31-449f-9f23-7bfd25b8b2e9,2023-07-17,182.27,18.23,2.72,microaspersion,sistema,2515.49,6091.76,,2023-07-17T14:54:00+00:00
